event_id,date,warehouse_id,product_id,location_code,quantity_picked,pick_duration_seconds
E02660,2024-05-22,WH3,P009,WH3-Z3-A4-R4-S2,3,53.1
E02660,2024-05-22,WH3,P005,WH3-Z1-A1-R3-S1,4,76.5
E02661,2024-04-04,WH2,P015,WH2-Z4-A4-R2-S1,7,119.1
E02661,2024-04-04,WH2,P016,WH2-Z3-A3-R3-S1,2,39.3
E02661,2024-04-04,WH2,P002,WH2-Z2-A4-R2-S2,6,42.8
E02662,2024-11-12,WH1,P015,WH1-Z4-A3-R3-S1,2,112.4
E02663,2024-08-11,WH2,P009,WH2-Z2-A4-R3-S2,4,87.3
E02663,2024-08-11,WH2,P012,WH2-Z4-A3-R3-S3,8,59.5
E02663,2024-08-11,WH2,P018,WH2-Z4-A2-R2-S2,3,21.7
E02663,2024-08-11,WH2,P007,WH2-Z2-A1-R3-S1,2,62.6
E02664,2024-04-19,WH3,P005,WH3-Z1-A1-R3-S1,7,44.4
E02664,2024-04-19,WH3,P003,WH3-Z3-A1-R1-S2,5,55.9
E02664,2024-04-19,WH3,P015,WH3-Z3-A1-R2-S3,2,16.0
E02664,2024-04-19,WH3,P005,WH3-Z3-A4-R3-S1,4,39.0
E02664,2024-04-19,WH3,P005,WH3-Z3-A2-R3-S3,10,32.8
E02665,2024-08-09,WH1,P014,WH1-Z4-A1-R1-S2,7,94.7
E02665,2024-08-09,WH1,P002,WH1-Z1-A3-R4-S3,7,92.1
E02665,2024-08-09,WH1,P010,WH1-Z4-A2-R3-S1,5,78.9
E02665,2024-08-09,WH1,P007,WH1-Z2-A2-R5-S1,2,51.7
E02665,2024-08-09,WH1,P013,WH1-Z3-A4-R3-S3,5,54.8
E02666,2024-08-05,WH3,P019,WH3-Z4-A1-R2-S3,4,97.5
E02666,2024-08-05,WH3,P014,WH3-Z3-A4-R2-S2,7,57.6
E02666,2024-08-05,WH3,P005,WH3-Z3-A4-R3-S1,3,16.8
E02667,2024-07-24,WH1,P010,WH1-Z4-A2-R3-S1,10,104.9
E02667,2024-07-24,WH1,P007,WH1-Z2-A2-R5-S1,1,53.1
E02667,2024-07-24,WH1,P012,WH1-Z4-A2-R2-S1,9,55.6
E02667,2024-07-24,WH1,P007,WH1-Z2-A4-R2-S3,9,67.2
E02668,2024-01-31,WH2,P013,WH2-Z1-A4-R5-S2,4,71.1
E02668,2024-01-31,WH2,P008,WH2-Z1-A4-R1-S2,1,21.9
E02668,2024-01-31,WH2,P002,WH2-Z2-A4-R2-S2,5,36.0
E02668,2024-01-31,WH2,P004,WH2-Z1-A1-R3-S3,4,59.5
E02669,2024-11-04,WH2,P008,WH2-Z1-A4-R1-S2,10,64.8
E02670,2024-06-27,WH1,P010,WH1-Z3-A2-R4-S3,2,94.3
E02671,2024-08-04,WH2,P001,WH2-Z1-A2-R4-S1,4,56.3
E02671,2024-08-04,WH2,P019,WH2-Z2-A3-R3-S1,9,42.4
E02671,2024-08-04,WH2,P001,WH2-Z1-A2-R4-S1,1,42.2
E02671,2024-08-04,WH2,P001,WH2-Z1-A2-R4-S1,6,15.8
E02671,2024-08-04,WH2,P018,WH2-Z4-A2-R2-S2,8,72.7
E02672,2024-02-25,WH1,P014,WH1-Z4-A1-R1-S3,1,94.8
E02672,2024-02-25,WH1,P013,WH1-Z3-A4-R3-S3,8,58.6
E02672,2024-02-25,WH1,P014,WH1-Z4-A1-R1-S3,8,58.7
E02673,2024-10-29,WH3,P003,WH3-Z3-A1-R1-S2,2,79.3
E02674,2024-09-21,WH3,P006,WH3-Z1-A1-R2-S2,3,42.4
E02675,2024-06-27,WH2,P002,WH2-Z2-A4-R2-S2,8,84.8
E02675,2024-06-27,WH2,P010,WH2-Z3-A1-R5-S2,4,62.9
E02675,2024-06-27,WH2,P001,WH2-Z3-A2-R2-S2,2,28.8
E02675,2024-06-27,WH2,P001,WH2-Z4-A1-R1-S2,2,42.4
E02676,2024-03-31,WH1,P018,WH1-Z4-A4-R3-S1,5,121.6
E02677,2024-10-17,WH3,P006,WH3-Z4-A2-R3-S1,4,106.5
E02677,2024-10-17,WH3,P004,WH3-Z2-A1-R5-S2,5,64.6
E02678,2024-12-09,WH1,P010,WH1-Z3-A2-R4-S3,5,91.5
E02678,2024-12-09,WH1,P014,WH1-Z4-A1-R1-S3,2,46.1
E02679,2024-06-25,WH2,P001,WH2-Z4-A3-R3-S1,3,112.7
E02679,2024-06-25,WH2,P019,WH2-Z2-A3-R3-S1,9,48.9
E02679,2024-06-25,WH2,P001,WH2-Z4-A3-R3-S1,6,52.1
E02679,2024-06-25,WH2,P001,WH2-Z1-A2-R4-S1,2,78.6
E02680,2024-11-13,WH2,P019,WH2-Z2-A3-R3-S3,6,79.2
E02680,2024-11-13,WH2,P001,WH2-Z3-A1-R2-S1,2,51.7
E02681,2024-08-05,WH3,P005,WH3-Z3-A4-R4-S3,3,108.6
E02681,2024-08-05,WH3,P009,WH3-Z3-A4-R4-S2,6,18.1
E02681,2024-08-05,WH3,P019,WH3-Z3-A1-R5-S3,4,38.8
E02682,2024-12-21,WH1,P014,WH1-Z4-A1-R1-S3,7,95.6
E02683,2024-02-15,WH1,P013,WH1-Z3-A4-R3-S3,8,106.8
E02683,2024-02-15,WH1,P002,WH1-Z1-A3-R4-S3,10,59.5
E02683,2024-02-15,WH1,P007,WH1-Z2-A4-R2-S3,6,44.8
E02683,2024-02-15,WH1,P008,WH1-Z3-A2-R1-S2,2,51.5
E02683,2024-02-15,WH1,P007,WH1-Z2-A2-R5-S1,1,40.0
E02684,2024-09-15,WH2,P001,WH2-Z3-A1-R2-S1,3,78.0
E02684,2024-09-15,WH2,P020,WH2-Z4-A2-R5-S3,4,49.5
E02684,2024-09-15,WH2,P001,WH2-Z1-A2-R4-S1,5,72.4
E02685,2024-08-31,WH3,P006,WH3-Z1-A3-R1-S1,3,57.6
E02685,2024-08-31,WH3,P016,WH3-Z1-A4-R2-S3,7,28.1
E02685,2024-08-31,WH3,P011,WH3-Z3-A1-R5-S2,6,77.0
E02685,2024-08-31,WH3,P009,WH3-Z3-A4-R4-S2,6,41.3
E02686,2024-01-06,WH2,P001,WH2-Z3-A2-R2-S2,9,89.4
E02687,2024-08-16,WH2,P020,WH2-Z4-A3-R1-S1,10,112.7
E02688,2024-08-10,WH2,P007,WH2-Z2-A1-R3-S1,9,66.4
E02688,2024-08-10,WH2,P001,WH2-Z3-A1-R2-S1,8,36.8
E02688,2024-08-10,WH2,P018,WH2-Z4-A2-R2-S2,3,40.2
E02688,2024-08-10,WH2,P001,WH2-Z3-A1-R2-S1,7,38.2
E02688,2024-08-10,WH2,P018,WH2-Z4-A2-R2-S2,4,41.9
E02689,2024-07-15,WH1,P014,WH1-Z4-A1-R1-S2,1,95.5
E02689,2024-07-15,WH1,P012,WH1-Z4-A2-R2-S1,1,25.0
E02690,2024-11-14,WH1,P004,WH1-Z2-A2-R1-S2,3,71.2
E02691,2024-02-22,WH2,P002,WH2-Z2-A4-R2-S2,1,86.6
E02692,2024-09-01,WH3,P006,WH3-Z4-A2-R3-S1,4,104.8
E02693,2024-06-28,WH2,P003,WH2-Z3-A4-R1-S2,1,98.0
E02694,2024-03-05,WH1,P003,WH1-Z3-A1-R5-S2,1,84.3
E02694,2024-03-05,WH1,P008,WH1-Z3-A2-R1-S2,7,31.3
E02694,2024-03-05,WH1,P007,WH1-Z2-A2-R5-S1,8,41.5
E02695,2024-04-14,WH2,P019,WH2-Z2-A3-R3-S3,4,78.4
E02695,2024-04-14,WH2,P013,WH2-Z1-A4-R5-S2,8,41.8
E02695,2024-04-14,WH2,P010,WH2-Z3-A1-R5-S2,5,74.2
E02695,2024-04-14,WH2,P012,WH2-Z4-A3-R3-S3,5,52.6
E02695,2024-04-14,WH2,P007,WH2-Z2-A1-R3-S1,4,63.6
E02696,2024-12-24,WH3,P005,WH3-Z1-A1-R3-S1,4,46.9
E02697,2024-06-08,WH1,P011,WH1-Z4-A4-R2-S1,6,120.5
E02698,2024-12-05,WH3,P019,WH3-Z3-A1-R5-S3,3,84.0
E02698,2024-12-05,WH3,P015,WH3-Z3-A1-R2-S3,8,20.9
E02699,2024-02-25,WH2,P010,WH2-Z3-A1-R5-S2,10,83.8
E02700,2024-02-06,WH3,P006,WH3-Z1-A3-R1-S1,3,55.4
E02700,2024-02-06,WH3,P004,WH3-Z2-A1-R5-S2,2,56.7
E02701,2024-12-07,WH1,P016,WH1-Z4-A2-R1-S2,4,107.1
E02702,2024-09-22,WH2,P016,WH2-Z3-A3-R3-S1,7,95.9
E02702,2024-09-22,WH2,P008,WH2-Z1-A4-R1-S2,1,61.6
E02702,2024-09-22,WH2,P018,WH2-Z4-A2-R2-S2,5,86.3
E02702,2024-09-22,WH2,P015,WH2-Z4-A4-R2-S1,9,27.6
E02702,2024-09-22,WH2,P013,WH2-Z1-A4-R5-S2,10,74.0
E02703,2024-04-29,WH3,P005,WH3-Z3-A4-R3-S1,4,103.3
E02703,2024-04-29,WH3,P017,WH3-Z1-A1-R1-S1,8,74.8
E02704,2024-10-27,WH2,P016,WH2-Z3-A3-R3-S1,9,94.9
E02705,2024-12-08,WH1,P015,WH1-Z4-A3-R3-S1,10,115.5
E02705,2024-12-08,WH1,P009,WH1-Z4-A1-R3-S2,5,28.0
E02705,2024-12-08,WH1,P004,WH1-Z2-A2-R1-S2,8,60.2
E02705,2024-12-08,WH1,P011,WH1-Z2-A1-R1-S2,3,20.6
E02706,2024-05-17,WH1,P003,WH1-Z3-A1-R5-S2,7,83.6
E02706,2024-05-17,WH1,P003,WH1-Z3-A1-R5-S2,4,15.9
E02706,2024-05-17,WH1,P016,WH1-Z4-A2-R1-S2,4,49.8
E02706,2024-05-17,WH1,P010,WH1-Z3-A2-R4-S3,10,37.1
E02706,2024-05-17,WH1,P014,WH1-Z4-A1-R1-S3,2,48.2
E02707,2024-01-13,WH3,P008,WH3-Z1-A3-R3-S3,10,64.0
E02707,2024-01-13,WH3,P002,WH3-Z4-A1-R1-S1,1,87.3
E02707,2024-01-13,WH3,P006,WH3-Z4-A2-R3-S1,8,24.9
E02708,2024-01-21,WH3,P004,WH3-Z2-A1-R5-S2,5,70.3
E02709,2024-11-23,WH2,P001,WH2-Z4-A1-R1-S2,1,96.6
E02709,2024-11-23,WH2,P001,WH2-Z4-A1-R1-S2,7,16.1
E02709,2024-11-23,WH2,P018,WH2-Z1-A1-R5-S1,6,73.8
E02709,2024-11-23,WH2,P001,WH2-Z4-A3-R3-S1,2,88.3
E02710,2024-04-28,WH3,P017,WH3-Z3-A1-R3-S2,9,80.5
E02711,2024-03-13,WH3,P003,WH3-Z3-A1-R1-S2,10,81.7
E02711,2024-03-13,WH3,P003,WH3-Z4-A3-R3-S1,1,54.0
E02712,2024-12-10,WH3,P013,WH3-Z3-A4-R2-S3,7,102.5
E02713,2024-12-09,WH3,P005,WH3-Z3-A2-R3-S3,1,90.8
E02713,2024-12-09,WH3,P011,WH3-Z4-A3-R1-S3,10,43.3
E02713,2024-12-09,WH3,P017,WH3-Z1-A1-R1-S1,10,86.7
E02714,2024-12-15,WH3,P006,WH3-Z1-A1-R2-S2,10,45.3
E02714,2024-12-15,WH3,P017,WH3-Z1-A1-R1-S1,3,18.7
E02714,2024-12-15,WH3,P003,WH3-Z4-A3-R3-S1,7,87.1
E02715,2024-08-07,WH3,P005,WH3-Z1-A1-R3-S1,2,46.6
E02715,2024-08-07,WH3,P005,WH3-Z1-A1-R3-S1,10,14.1
E02715,2024-08-07,WH3,P019,WH3-Z4-A1-R2-S3,4,71.4
E02716,2024-01-07,WH2,P016,WH2-Z3-A3-R3-S1,5,96.6
E02717,2024-06-10,WH2,P018,WH2-Z4-A2-R2-S2,5,103.9
E02718,2024-10-26,WH1,P011,WH1-Z4-A4-R2-S1,3,117.7
E02718,2024-10-26,WH1,P007,WH1-Z2-A4-R2-S3,10,54.4
E02719,2024-04-04,WH2,P020,WH2-Z4-A2-R5-S3,3,110.0
E02719,2024-04-04,WH2,P010,WH2-Z4-A1-R2-S2,2,29.2
E02719,2024-04-04,WH2,P004,WH2-Z1-A1-R3-S3,5,69.3
E02719,2024-04-04,WH2,P015,WH2-Z4-A4-R2-S1,7,94.3
E02720,2024-09-13,WH1,P009,WH1-Z4-A1-R3-S2,5,101.9
E02721,2024-01-21,WH1,P008,WH1-Z3-A2-R1-S2,9,89.0
E02721,2024-01-21,WH1,P011,WH1-Z4-A4-R2-S1,9,52.5
E02721,2024-01-21,WH1,P010,WH1-Z4-A2-R3-S1,9,31.5
E02722,2024-12-09,WH2,P001,WH2-Z3-A1-R2-S1,4,78.0
E02722,2024-12-09,WH2,P009,WH2-Z2-A4-R3-S2,2,55.0
E02722,2024-12-09,WH2,P001,WH2-Z3-A2-R2-S2,5,50.7
E02722,2024-12-09,WH2,P001,WH2-Z4-A1-R1-S2,7,39.8
E02722,2024-12-09,WH2,P004,WH2-Z1-A1-R3-S3,3,73.1
E02723,2024-09-23,WH2,P009,WH2-Z2-A4-R3-S2,3,85.9
E02723,2024-09-23,WH2,P010,WH2-Z3-A1-R5-S2,10,57.0
E02723,2024-09-23,WH2,P020,WH2-Z4-A2-R5-S3,8,38.8
E02723,2024-09-23,WH2,P019,WH2-Z2-A3-R3-S3,8,60.8
E02723,2024-09-23,WH2,P010,WH2-Z4-A1-R2-S2,6,69.2
E02724,2024-01-27,WH1,P012,WH1-Z4-A2-R2-S1,5,105.8
E02724,2024-01-27,WH1,P018,WH1-Z4-A3-R3-S3,8,26.2
E02725,2024-06-03,WH3,P006,WH3-Z1-A1-R2-S2,4,43.1
E02725,2024-06-03,WH3,P019,WH3-Z4-A1-R2-S3,3,69.2
E02726,2024-07-25,WH2,P007,WH2-Z2-A1-R3-S1,8,62.5
E02727,2024-11-29,WH1,P013,WH1-Z3-A4-R3-S3,1,105.8
E02728,2024-06-13,WH3,P006,WH3-Z3-A1-R2-S2,8,83.0
E02728,2024-06-13,WH3,P006,WH3-Z1-A3-R1-S1,6,65.9
E02728,2024-06-13,WH3,P019,WH3-Z3-A1-R5-S3,4,75.5
E02728,2024-06-13,WH3,P006,WH3-Z1-A1-R2-S2,7,57.1
E02729,2024-08-05,WH2,P013,WH2-Z1-A4-R5-S2,10,70.6
E02729,2024-08-05,WH2,P009,WH2-Z2-A3-R2-S2,7,45.9
E02729,2024-08-05,WH2,P001,WH2-Z3-A1-R2-S1,9,45.0
E02729,2024-08-05,WH2,P012,WH2-Z4-A3-R3-S3,1,48.3
E02730,2024-02-26,WH1,P016,WH1-Z4-A2-R1-S2,9,106.0
E02730,2024-02-26,WH1,P003,WH1-Z3-A1-R5-S2,5,47.8
E02730,2024-02-26,WH1,P004,WH1-Z2-A2-R1-S2,3,45.6
E02730,2024-02-26,WH1,P015,WH1-Z4-A3-R3-S1,8,60.9
E02730,2024-02-26,WH1,P004,WH1-Z2-A2-R1-S2,8,60.4
E02731,2024-04-12,WH3,P011,WH3-Z4-A3-R1-S3,1,109.4
E02731,2024-04-12,WH3,P006,WH3-Z3-A1-R2-S2,6,50.0
E02731,2024-04-12,WH3,P011,WH3-Z3-A1-R5-S2,6,23.0
E02731,2024-04-12,WH3,P005,WH3-Z1-A1-R3-S1,10,56.5
E02732,2024-07-15,WH2,P010,WH2-Z3-A1-R5-S2,3,89.1
E02732,2024-07-15,WH2,P004,WH2-Z1-A1-R3-S3,9,53.1
E02732,2024-07-15,WH2,P019,WH2-Z2-A3-R3-S3,9,45.2
E02733,2024-01-19,WH1,P015,WH1-Z4-A3-R3-S1,10,113.8
E02733,2024-01-19,WH1,P011,WH1-Z2-A1-R1-S2,3,68.7
E02733,2024-01-19,WH1,P007,WH1-Z2-A2-R5-S1,7,32.4
E02733,2024-01-19,WH1,P016,WH1-Z4-A2-R1-S2,5,58.8
E02733,2024-01-19,WH1,P015,WH1-Z4-A3-R3-S1,4,24.0
E02734,2024-03-11,WH3,P011,WH3-Z4-A3-R1-S3,2,111.5
E02734,2024-03-11,WH3,P020,WH3-Z3-A3-R4-S1,4,36.6
E02735,2024-07-22,WH2,P019,WH2-Z2-A3-R3-S1,5,78.5
E02735,2024-07-22,WH2,P009,WH2-Z2-A4-R3-S2,4,25.6
E02735,2024-07-22,WH2,P013,WH2-Z1-A4-R5-S2,6,34.1
E02735,2024-07-22,WH2,P007,WH2-Z2-A1-R3-S1,6,56.2
E02735,2024-07-22,WH2,P015,WH2-Z4-A4-R2-S1,7,76.7
E02736,2024-11-20,WH2,P002,WH2-Z2-A4-R2-S2,10,87.2
E02736,2024-11-20,WH2,P001,WH2-Z3-A2-R2-S2,5,49.7
E02736,2024-11-20,WH2,P001,WH2-Z3-A2-R2-S2,8,14.9
E02737,2024-08-08,WH1,P004,WH1-Z2-A2-R1-S2,8,66.4
E02737,2024-08-08,WH1,P010,WH1-Z4-A2-R3-S1,8,52.6
E02737,2024-08-08,WH1,P007,WH1-Z2-A2-R5-S1,9,54.2
E02737,2024-08-08,WH1,P011,WH1-Z2-A1-R1-S2,6,27.8
E02737,2024-08-08,WH1,P007,WH1-Z2-A4-R2-S3,6,39.4
E02738,2024-02-29,WH2,P019,WH2-Z2-A3-R3-S3,9,81.9
E02738,2024-02-29,WH2,P007,WH2-Z2-A1-R3-S1,5,28.2
E02739,2024-03-02,WH1,P008,WH1-Z3-A2-R1-S2,5,84.5
E02739,2024-03-02,WH1,P010,WH1-Z3-A2-R4-S3,3,22.7
E02740,2024-06-04,WH2,P019,WH2-Z2-A3-R3-S3,5,79.3
E02740,2024-06-04,WH2,P013,WH2-Z1-A4-R5-S2,10,43.7
E02740,2024-06-04,WH2,P001,WH2-Z4-A3-R3-S1,5,81.8
E02741,2024-07-10,WH3,P017,WH3-Z1-A1-R1-S1,1,42.0
E02741,2024-07-10,WH3,P002,WH3-Z4-A1-R1-S1,1,70.7
E02741,2024-07-10,WH3,P011,WH3-Z4-A3-R1-S3,4,32.0
E02741,2024-07-10,WH3,P003,WH3-Z4-A3-R3-S1,8,19.5
E02742,2024-03-26,WH3,P006,WH3-Z3-A1-R2-S2,7,82.7
E02742,2024-03-26,WH3,P016,WH3-Z1-A4-R2-S3,3,73.7
E02742,2024-03-26,WH3,P019,WH3-Z4-A1-R2-S3,2,92.9
E02743,2024-11-05,WH2,P020,WH2-Z4-A3-R1-S1,4,110.4
E02743,2024-11-05,WH2,P010,WH2-Z4-A1-R2-S2,2,32.5
E02743,2024-11-05,WH2,P020,WH2-Z4-A3-R1-S1,1,29.1
E02743,2024-11-05,WH2,P010,WH2-Z3-A1-R5-S2,4,52.1
E02744,2024-01-09,WH3,P009,WH3-Z3-A4-R4-S2,8,105.9
E02744,2024-01-09,WH3,P009,WH3-Z3-A4-R4-S2,10,16.3
E02745,2024-10-29,WH3,P016,WH3-Z1-A4-R2-S3,1,68.0
E02745,2024-10-29,WH3,P019,WH3-Z4-A1-R2-S3,2,92.1
E02745,2024-10-29,WH3,P005,WH3-Z1-A1-R3-S1,7,73.4
E02746,2024-09-20,WH3,P020,WH3-Z3-A4-R3-S2,1,105.9
E02746,2024-09-20,WH3,P005,WH3-Z1-A1-R3-S1,7,75.3
E02746,2024-09-20,WH3,P011,WH3-Z4-A3-R1-S3,1,89.3
E02747,2024-01-14,WH3,P009,WH3-Z3-A4-R4-S2,1,104.5
E02747,2024-01-14,WH3,P009,WH3-Z3-A4-R4-S2,9,14.0
E02747,2024-01-14,WH3,P017,WH3-Z1-A1-R1-S1,4,81.4
E02747,2024-01-14,WH3,P005,WH3-Z1-A1-R3-S1,5,16.4
E02747,2024-01-14,WH3,P017,WH3-Z3-A4-R3-S3,9,71.6
E02748,2024-08-28,WH1,P002,WH1-Z1-A3-R4-S3,5,62.3
E02748,2024-08-28,WH1,P018,WH1-Z4-A4-R3-S1,10,77.2
E02748,2024-08-28,WH1,P003,WH1-Z3-A1-R5-S2,5,61.3
E02748,2024-08-28,WH1,P018,WH1-Z4-A3-R3-S3,2,51.6
E02748,2024-08-28,WH1,P010,WH1-Z4-A2-R3-S1,9,22.5
E02749,2024-11-02,WH3,P020,WH3-Z3-A4-R3-S2,6,106.6
E02749,2024-11-02,WH3,P004,WH3-Z2-A1-R5-S2,7,56.3
E02749,2024-11-02,WH3,P009,WH3-Z3-A4-R4-S2,3,53.5
E02749,2024-11-02,WH3,P005,WH3-Z1-A1-R3-S1,4,73.8
E02749,2024-11-02,WH3,P014,WH3-Z3-A4-R2-S2,2,75.6
E02750,2024-02-11,WH2,P009,WH2-Z2-A3-R2-S2,7,78.9
E02751,2024-12-12,WH3,P011,WH3-Z4-A3-R1-S3,1,112.3
E02751,2024-12-12,WH3,P015,WH3-Z3-A1-R2-S3,10,48.2
E02752,2024-12-22,WH2,P002,WH2-Z2-A4-R2-S2,5,81.7
E02752,2024-12-22,WH2,P015,WH2-Z4-A4-R2-S1,10,54.2
E02753,2024-03-07,WH3,P005,WH3-Z3-A2-R3-S3,2,92.2
E02754,2024-12-11,WH3,P005,WH3-Z3-A2-R3-S3,1,90.7
E02754,2024-12-11,WH3,P002,WH3-Z4-A1-R1-S1,4,43.1
E02754,2024-12-11,WH3,P005,WH3-Z1-A1-R3-S1,1,72.6
E02754,2024-12-11,WH3,P006,WH3-Z1-A3-R1-S1,2,31.8
E02755,2024-03-03,WH2,P013,WH2-Z1-A4-R5-S2,9,69.4
E02755,2024-03-03,WH2,P008,WH2-Z1-A4-R1-S2,4,23.3
E02755,2024-03-03,WH2,P001,WH2-Z4-A1-R1-S2,7,88.1
E02755,2024-03-03,WH2,P010,WH2-Z4-A1-R2-S2,8,16.3
E02755,2024-03-03,WH2,P016,WH2-Z3-A3-R3-S1,9,51.5
E02756,2024-05-16,WH1,P018,WH1-Z4-A3-R3-S3,3,113.5
E02756,2024-05-16,WH1,P015,WH1-Z4-A3-R3-S1,5,18.6
E02757,2024-11-17,WH1,P007,WH1-Z2-A2-R5-S1,3,74.5
E02757,2024-11-17,WH1,P011,WH1-Z2-A1-R1-S2,3,30.6
E02757,2024-11-17,WH1,P009,WH1-Z4-A1-R3-S2,7,57.6
E02758,2024-05-07,WH3,P003,WH3-Z3-A1-R1-S2,2,78.7
E02758,2024-05-07,WH3,P019,WH3-Z3-A1-R5-S3,7,25.2
E02758,2024-05-07,WH3,P017,WH3-Z1-A1-R1-S1,7,59.5
E02758,2024-05-07,WH3,P005,WH3-Z3-A4-R4-S3,8,80.1
E02758,2024-05-07,WH3,P002,WH3-Z4-A1-R1-S1,2,64.1
E02759,2024-08-09,WH3,P014,WH3-Z3-A4-R2-S2,4,103.8
E02759,2024-08-09,WH3,P005,WH3-Z3-A4-R3-S1,4,20.1
E02759,2024-08-09,WH3,P017,WH3-Z3-A4-R3-S3,1,15.3
E02760,2024-08-07,WH2,P009,WH2-Z2-A3-R2-S2,7,77.9
E02760,2024-08-07,WH2,P009,WH2-Z2-A3-R2-S2,8,17.1
E02761,2024-01-24,WH1,P013,WH1-Z3-A4-R3-S3,9,104.4
E02761,2024-01-24,WH1,P014,WH1-Z4-A1-R1-S3,1,60.5
E02761,2024-01-24,WH1,P007,WH1-Z2-A2-R5-S1,3,67.0
E02761,2024-01-24,WH1,P014,WH1-Z4-A1-R1-S2,6,64.8
E02761,2024-01-24,WH1,P018,WH1-Z4-A3-R3-S3,3,31.1
E02762,2024-05-08,WH1,P003,WH1-Z3-A1-R5-S2,5,88.0
E02762,2024-05-08,WH1,P009,WH1-Z4-A1-R3-S2,1,34.2
E02762,2024-05-08,WH1,P018,WH1-Z4-A4-R3-S1,1,37.8
E02763,2024-12-13,WH2,P020,WH2-Z4-A3-R1-S1,8,109.8
E02763,2024-12-13,WH2,P019,WH2-Z2-A3-R3-S1,2,57.1
E02763,2024-12-13,WH2,P019,WH2-Z2-A3-R3-S3,7,15.2
E02764,2024-04-27,WH1,P012,WH1-Z4-A2-R2-S1,4,103.7
E02764,2024-04-27,WH1,P007,WH1-Z2-A2-R5-S1,8,55.2
E02764,2024-04-27,WH1,P008,WH1-Z3-A2-R1-S2,4,42.5
E02764,2024-04-27,WH1,P015,WH1-Z4-A3-R3-S1,1,45.2
E02764,2024-04-27,WH1,P010,WH1-Z3-A2-R4-S3,7,41.4
E02765,2024-02-04,WH2,P013,WH2-Z1-A4-R5-S2,8,70.5
E02765,2024-02-04,WH2,P001,WH2-Z1-A2-R4-S1,7,32.9
E02766,2024-02-13,WH1,P013,WH1-Z3-A4-R3-S3,6,104.5
E02767,2024-03-25,WH1,P016,WH1-Z4-A2-R1-S2,4,102.6
E02768,2024-06-27,WH2,P013,WH2-Z1-A4-R5-S2,9,70.0
E02768,2024-06-27,WH2,P009,WH2-Z2-A3-R2-S2,7,43.5
E02769,2024-06-15,WH3,P002,WH3-Z4-A1-R1-S1,8,97.1
E02770,2024-06-18,WH2,P020,WH2-Z4-A2-R5-S3,2,113.9
E02770,2024-06-18,WH2,P015,WH2-Z4-A4-R2-S1,8,37.2
E02770,2024-06-18,WH2,P009,WH2-Z2-A3-R2-S2,4,61.7
E02770,2024-06-18,WH2,P001,WH2-Z4-A3-R3-S1,3,53.2
E02771,2024-10-13,WH2,P020,WH2-Z4-A3-R1-S1,9,112.1
E02772,2024-10-20,WH1,P013,WH1-Z3-A4-R3-S3,5,107.4
E02772,2024-10-20,WH1,P016,WH1-Z4-A2-R1-S2,3,50.2
E02772,2024-10-20,WH1,P003,WH1-Z3-A1-R5-S2,8,44.6
E02773,2024-12-27,WH2,P010,WH2-Z4-A1-R2-S2,7,100.7
E02774,2024-04-06,WH2,P001,WH2-Z3-A1-R2-S1,4,78.1
E02774,2024-04-06,WH2,P020,WH2-Z4-A2-R5-S3,3,44.7
E02774,2024-04-06,WH2,P018,WH2-Z1-A1-R5-S1,7,78.7
E02774,2024-04-06,WH2,P004,WH2-Z1-A1-R3-S3,1,18.7
E02774,2024-04-06,WH2,P001,WH2-Z3-A1-R2-S1,4,55.8
E02775,2024-07-04,WH1,P007,WH1-Z2-A4-R2-S3,4,87.3
E02775,2024-07-04,WH1,P010,WH1-Z3-A2-R4-S3,10,53.2
E02775,2024-07-04,WH1,P007,WH1-Z2-A2-R5-S1,5,33.5
E02775,2024-07-04,WH1,P014,WH1-Z4-A1-R1-S2,6,66.6
E02775,2024-07-04,WH1,P007,WH1-Z2-A2-R5-S1,6,63.1
E02776,2024-04-25,WH2,P019,WH2-Z2-A3-R3-S3,7,82.6
E02776,2024-04-25,WH2,P002,WH2-Z2-A4-R2-S2,6,21.6
E02776,2024-04-25,WH2,P010,WH2-Z3-A1-R5-S2,3,60.2
E02776,2024-04-25,WH2,P002,WH2-Z2-A4-R2-S2,2,59.4
E02776,2024-04-25,WH2,P020,WH2-Z4-A3-R1-S1,3,61.4
E02777,2024-12-13,WH2,P009,WH2-Z2-A4-R3-S2,2,87.2
E02777,2024-12-13,WH2,P004,WH2-Z1-A1-R3-S3,4,57.3
E02778,2024-06-16,WH2,P010,WH2-Z3-A1-R5-S2,9,88.9
E02778,2024-06-16,WH2,P001,WH2-Z3-A1-R2-S1,10,18.2
E02778,2024-06-16,WH2,P012,WH2-Z4-A3-R3-S3,3,51.2
E02778,2024-06-16,WH2,P015,WH2-Z4-A4-R2-S1,2,23.2
E02779,2024-06-16,WH2,P004,WH2-Z1-A1-R3-S3,8,44.4
E02779,2024-06-16,WH2,P001,WH2-Z4-A1-R1-S2,10,75.2
E02780,2024-01-01,WH1,P010,WH1-Z4-A2-R3-S1,3,104.5
E02781,2024-02-27,WH3,P015,WH3-Z3-A1-R2-S3,10,82.3
E02781,2024-02-27,WH3,P017,WH3-Z3-A1-R3-S2,2,15.2
E02781,2024-02-27,WH3,P011,WH3-Z3-A1-R5-S2,6,20.4
E02781,2024-02-27,WH3,P005,WH3-Z3-A4-R4-S3,9,38.8
