order_id,date,warehouse_id,customer_id,weight_units,priority,time_window_start,time_window_end
ORD-001461,2024-12-09,WH1,CUST-0062,44,standard,11:30,13:30
ORD-001462,2024-12-09,WH1,CUST-0024,15,standard,10:00,12:00
ORD-001463,2024-12-09,WH1,CUST-0018,42,standard,11:00,15:00
ORD-001464,2024-12-09,WH1,CUST-0009,41,standard,12:00,15:00
ORD-001465,2024-12-09,WH1,CUST-0059,99,standard,11:30,13:30
ORD-001466,2024-12-09,WH1,CUST-0005,137,urgent,08:30,12:30
ORD-001467,2024-12-09,WH1,CUST-0038,32,standard,13:00,16:00
ORD-001468,2024-12-09,WH1,CUST-0026,137,urgent,10:30,13:30
ORD-001469,2024-12-09,WH1,CUST-0006,109,standard,12:30,15:30
ORD-001470,2024-12-09,WH1,CUST-0026,138,standard,14:30,17:30
ORD-001471,2024-12-09,WH1,CUST-0006,87,standard,14:00,18:00
ORD-001472,2024-12-09,WH1,CUST-0041,96,standard,14:00,18:00
ORD-001473,2024-12-09,WH1,CUST-0040,98,standard,11:30,15:30
ORD-001474,2024-12-09,WH1,CUST-0066,121,urgent,11:30,14:30
ORD-001475,2024-12-09,WH1,CUST-0051,52,urgent,14:00,16:00
ORD-001476,2024-12-09,WH1,CUST-0061,15,standard,14:30,16:30
ORD-001477,2024-12-09,WH1,CUST-0033,19,standard,14:30,17:30
ORD-001478,2024-12-09,WH1,CUST-0005,32,standard,09:30,13:30
ORD-001479,2024-12-09,WH1,CUST-0025,31,standard,14:30,17:30
ORD-001480,2024-12-09,WH1,CUST-0037,129,standard,13:00,17:00
ORD-001481,2024-12-09,WH1,CUST-0046,48,urgent,14:00,18:00
ORD-001482,2024-12-09,WH1,CUST-0007,65,standard,13:00,16:00
ORD-001483,2024-12-09,WH1,CUST-0043,84,standard,11:00,14:00
ORD-001484,2024-12-09,WH1,CUST-0035,17,urgent,09:30,13:30
ORD-001485,2024-12-09,WH1,CUST-0016,139,urgent,09:00,13:00
ORD-001486,2024-12-09,WH1,CUST-0048,134,standard,08:00,10:00
ORD-001487,2024-12-09,WH1,CUST-0056,66,standard,09:00,11:00
ORD-001488,2024-12-09,WH1,CUST-0052,23,standard,12:30,15:30
ORD-001489,2024-12-09,WH1,CUST-0057,18,standard,10:00,13:00
ORD-001490,2024-12-09,WH1,CUST-0050,115,urgent,10:00,12:00
ORD-001491,2024-12-09,WH1,CUST-0044,70,standard,13:00,17:00
ORD-001492,2024-12-09,WH1,CUST-0024,92,urgent,12:30,15:30
ORD-001493,2024-12-09,WH1,CUST-0064,113,standard,13:00,15:00
ORD-001494,2024-12-09,WH1,CUST-0064,66,standard,09:00,11:00
ORD-001495,2024-12-09,WH1,CUST-0048,104,standard,11:00,15:00
ORD-001496,2024-12-09,WH1,CUST-0067,113,standard,10:00,14:00
ORD-001497,2024-12-09,WH1,CUST-0035,98,standard,11:30,13:30
ORD-001498,2024-12-09,WH1,CUST-0011,67,standard,12:00,14:00
ORD-001499,2024-12-09,WH1,CUST-0055,111,standard,12:30,15:30
ORD-001500,2024-12-09,WH1,CUST-0011,49,standard,13:30,15:30
ORD-001501,2024-12-09,WH1,CUST-0056,140,standard,12:30,16:30
ORD-001502,2024-12-09,WH1,CUST-0024,81,urgent,09:30,12:30
ORD-001503,2024-12-09,WH1,CUST-0038,123,standard,10:00,14:00
ORD-001504,2024-12-09,WH1,CUST-0042,112,standard,08:00,10:00
ORD-001505,2024-12-09,WH1,CUST-0014,53,standard,08:30,12:30
ORD-001506,2024-12-09,WH1,CUST-0011,37,urgent,10:30,12:30
ORD-001507,2024-12-09,WH1,CUST-0042,100,standard,13:30,16:30
ORD-001508,2024-12-09,WH1,CUST-0038,107,standard,14:30,16:30
ORD-001509,2024-12-09,WH1,CUST-0040,36,standard,08:30,10:30
ORD-001510,2024-12-09,WH1,CUST-0058,52,urgent,12:00,15:00
ORD-001511,2024-12-09,WH1,CUST-0055,109,standard,12:30,16:30
ORD-001512,2024-12-09,WH1,CUST-0022,62,standard,14:30,18:30
ORD-001513,2024-12-09,WH2,CUST-0124,116,urgent,08:30,11:30
ORD-001514,2024-12-09,WH2,CUST-0112,27,standard,11:30,14:30
ORD-001515,2024-12-09,WH2,CUST-0125,106,standard,10:00,14:00
ORD-001516,2024-12-09,WH2,CUST-0073,105,standard,12:30,14:30
ORD-001517,2024-12-09,WH2,CUST-0113,21,urgent,12:00,15:00
ORD-001518,2024-12-09,WH2,CUST-0123,83,standard,12:00,15:00
ORD-001519,2024-12-09,WH2,CUST-0103,110,standard,09:00,13:00
ORD-001520,2024-12-09,WH2,CUST-0075,78,standard,14:00,16:00
ORD-001521,2024-12-09,WH2,CUST-0077,53,standard,12:30,16:30
ORD-001522,2024-12-09,WH2,CUST-0119,130,standard,10:30,12:30
ORD-001523,2024-12-09,WH2,CUST-0114,41,standard,13:30,17:30
ORD-001524,2024-12-09,WH2,CUST-0133,60,urgent,14:00,17:00
ORD-001525,2024-12-09,WH2,CUST-0088,96,standard,11:00,15:00
ORD-001526,2024-12-09,WH2,CUST-0071,45,standard,14:00,18:00
ORD-001527,2024-12-09,WH2,CUST-0086,116,standard,08:00,12:00
ORD-001528,2024-12-09,WH2,CUST-0124,96,urgent,14:00,17:00
ORD-001529,2024-12-09,WH2,CUST-0072,83,standard,12:30,15:30
ORD-001530,2024-12-09,WH2,CUST-0084,75,standard,09:30,12:30
ORD-001531,2024-12-09,WH2,CUST-0076,99,urgent,09:30,12:30
ORD-001532,2024-12-09,WH2,CUST-0098,17,standard,13:30,15:30
ORD-001533,2024-12-09,WH2,CUST-0114,99,standard,13:30,15:30
ORD-001534,2024-12-09,WH2,CUST-0114,86,standard,13:00,16:00
ORD-001535,2024-12-09,WH2,CUST-0117,30,standard,14:00,16:00
ORD-001536,2024-12-09,WH2,CUST-0072,27,standard,11:00,15:00
ORD-001537,2024-12-09,WH2,CUST-0087,80,standard,14:00,16:00
ORD-001538,2024-12-09,WH2,CUST-0125,76,standard,13:30,16:30
ORD-001539,2024-12-09,WH2,CUST-0115,86,standard,13:00,17:00
ORD-001540,2024-12-09,WH2,CUST-0115,35,standard,12:00,15:00
ORD-001541,2024-12-09,WH2,CUST-0124,78,standard,13:00,15:00
ORD-001542,2024-12-09,WH2,CUST-0077,128,standard,09:30,13:30
ORD-001543,2024-12-09,WH2,CUST-0085,40,standard,08:00,11:00
ORD-001544,2024-12-09,WH2,CUST-0114,132,standard,13:30,15:30
ORD-001545,2024-12-09,WH2,CUST-0118,118,urgent,14:00,16:00
ORD-001546,2024-12-09,WH2,CUST-0108,45,standard,13:30,16:30
ORD-001547,2024-12-09,WH2,CUST-0103,135,standard,08:00,10:00
ORD-001548,2024-12-09,WH2,CUST-0099,65,standard,12:30,14:30
ORD-001549,2024-12-09,WH2,CUST-0082,107,standard,11:30,15:30
ORD-001550,2024-12-09,WH2,CUST-0071,41,standard,14:30,16:30
ORD-001551,2024-12-09,WH2,CUST-0091,131,standard,09:00,11:00
ORD-001552,2024-12-09,WH2,CUST-0131,66,standard,14:30,17:30
ORD-001553,2024-12-09,WH2,CUST-0134,139,standard,12:00,15:00
ORD-001554,2024-12-09,WH2,CUST-0117,136,standard,12:30,15:30
ORD-001555,2024-12-09,WH2,CUST-0083,51,standard,09:30,12:30
ORD-001556,2024-12-09,WH2,CUST-0101,95,standard,11:00,13:00
ORD-001557,2024-12-09,WH2,CUST-0101,108,standard,12:30,14:30
ORD-001558,2024-12-09,WH2,CUST-0125,89,standard,10:30,14:30
ORD-001559,2024-12-09,WH2,CUST-0095,91,standard,11:00,14:00
ORD-001560,2024-12-09,WH2,CUST-0104,38,standard,14:30,18:30
ORD-001561,2024-12-09,WH2,CUST-0130,68,standard,10:00,14:00
ORD-001562,2024-12-09,WH2,CUST-0093,25,standard,14:00,17:00
ORD-001563,2024-12-09,WH2,CUST-0083,83,standard,09:00,13:00
ORD-001564,2024-12-09,WH2,CUST-0085,112,standard,09:00,12:00
ORD-001565,2024-12-09,WH2,CUST-0077,85,standard,09:30,13:30
ORD-001566,2024-12-09,WH2,CUST-0125,63,standard,10:30,14:30
ORD-001567,2024-12-09,WH2,CUST-0090,16,standard,12:30,16:30
ORD-001568,2024-12-09,WH2,CUST-0124,131,standard,14:30,17:30
ORD-001569,2024-12-09,WH2,CUST-0079,74,urgent,11:00,13:00
ORD-001570,2024-12-09,WH2,CUST-0108,69,urgent,13:30,15:30
ORD-001571,2024-12-09,WH2,CUST-0112,83,urgent,09:00,11:00
ORD-001572,2024-12-09,WH2,CUST-0076,123,urgent,13:30,17:30
ORD-001573,2024-12-09,WH2,CUST-0105,96,standard,12:30,14:30
ORD-001574,2024-12-09,WH2,CUST-0106,80,standard,08:30,11:30
ORD-001575,2024-12-09,WH3,CUST-0155,68,urgent,14:00,16:00
ORD-001576,2024-12-09,WH3,CUST-0157,129,standard,08:30,12:30
ORD-001577,2024-12-09,WH3,CUST-0181,16,standard,13:00,15:00
ORD-001578,2024-12-09,WH3,CUST-0200,111,standard,13:30,17:30
ORD-001579,2024-12-09,WH3,CUST-0163,65,standard,14:30,18:30
ORD-001580,2024-12-09,WH3,CUST-0150,137,standard,10:00,14:00
ORD-001581,2024-12-09,WH3,CUST-0160,21,standard,11:30,13:30
ORD-001582,2024-12-09,WH3,CUST-0152,95,urgent,11:00,13:00
ORD-001583,2024-12-09,WH3,CUST-0165,83,standard,09:00,11:00
ORD-001584,2024-12-09,WH3,CUST-0198,114,urgent,08:00,10:00
ORD-001585,2024-12-09,WH3,CUST-0138,43,standard,08:30,10:30
ORD-001586,2024-12-09,WH3,CUST-0181,20,standard,13:00,17:00
ORD-001587,2024-12-09,WH3,CUST-0182,18,standard,12:00,14:00
ORD-001588,2024-12-09,WH3,CUST-0194,94,standard,08:00,12:00
ORD-001589,2024-12-09,WH3,CUST-0151,76,urgent,10:00,13:00
ORD-001590,2024-12-09,WH3,CUST-0146,96,standard,13:00,16:00
ORD-001591,2024-12-09,WH3,CUST-0143,71,standard,11:30,13:30
ORD-001592,2024-12-09,WH3,CUST-0174,111,standard,11:00,14:00
ORD-001593,2024-12-09,WH3,CUST-0185,122,standard,12:30,15:30
ORD-001594,2024-12-09,WH3,CUST-0196,23,urgent,12:00,14:00
ORD-001595,2024-12-09,WH3,CUST-0187,44,standard,08:30,12:30
ORD-001596,2024-12-09,WH3,CUST-0187,71,standard,12:00,15:00
ORD-001597,2024-12-09,WH3,CUST-0144,76,standard,08:30,11:30
ORD-001598,2024-12-09,WH3,CUST-0151,27,standard,11:00,15:00
ORD-001599,2024-12-09,WH3,CUST-0175,23,urgent,10:00,14:00
ORD-001600,2024-12-09,WH3,CUST-0144,122,standard,13:00,17:00
ORD-001601,2024-12-09,WH3,CUST-0192,83,standard,09:00,12:00
ORD-001602,2024-12-09,WH3,CUST-0194,103,standard,11:30,15:30
ORD-001603,2024-12-09,WH3,CUST-0179,84,standard,13:00,17:00
ORD-001604,2024-12-09,WH3,CUST-0151,40,standard,10:00,14:00
ORD-001605,2024-12-09,WH3,CUST-0158,74,standard,12:30,16:30
ORD-001606,2024-12-09,WH3,CUST-0151,114,standard,09:30,11:30
ORD-001607,2024-12-09,WH3,CUST-0190,32,urgent,14:30,17:30
ORD-001608,2024-12-09,WH3,CUST-0199,67,standard,11:30,14:30
ORD-001609,2024-12-09,WH3,CUST-0142,139,standard,09:00,13:00
ORD-001610,2024-12-09,WH3,CUST-0150,87,urgent,09:00,13:00
ORD-001611,2024-12-09,WH3,CUST-0154,89,standard,08:00,10:00
ORD-001612,2024-12-09,WH3,CUST-0173,54,standard,10:00,14:00
ORD-001613,2024-12-09,WH3,CUST-0156,64,urgent,10:30,14:30
ORD-001614,2024-12-09,WH3,CUST-0155,47,standard,14:30,16:30
ORD-001615,2024-12-09,WH3,CUST-0176,30,standard,10:00,14:00
ORD-001616,2024-12-09,WH3,CUST-0163,120,standard,09:30,11:30
ORD-001617,2024-12-09,WH3,CUST-0179,19,standard,12:00,15:00
ORD-001618,2024-12-09,WH3,CUST-0171,121,standard,12:30,14:30
ORD-001619,2024-12-09,WH3,CUST-0145,131,standard,10:30,13:30
ORD-001620,2024-12-09,WH3,CUST-0167,40,standard,12:00,14:00
ORD-001621,2024-12-09,WH3,CUST-0160,127,standard,08:30,11:30
ORD-001622,2024-12-09,WH3,CUST-0170,102,standard,09:30,12:30
ORD-001623,2024-12-09,WH3,CUST-0151,31,standard,08:30,11:30
ORD-001624,2024-12-09,WH3,CUST-0173,92,standard,12:30,15:30
ORD-001625,2024-12-09,WH3,CUST-0146,26,standard,13:30,17:30
ORD-001626,2024-12-09,WH3,CUST-0199,62,standard,13:00,17:00
ORD-001627,2024-12-09,WH3,CUST-0156,99,standard,09:00,11:00
ORD-001628,2024-12-09,WH3,CUST-0154,23,urgent,12:00,16:00
ORD-001629,2024-12-09,WH3,CUST-0156,112,standard,09:00,11:00
ORD-001630,2024-12-09,WH3,CUST-0178,17,urgent,09:00,12:00
ORD-001631,2024-12-09,WH3,CUST-0140,62,standard,10:30,14:30
ORD-001632,2024-12-09,WH3,CUST-0138,117,standard,10:00,13:00
ORD-001633,2024-12-09,WH3,CUST-0145,25,standard,11:00,15:00
ORD-001634,2024-12-09,WH3,CUST-0140,105,urgent,11:00,13:00
ORD-001635,2024-12-09,WH3,CUST-0168,55,standard,12:30,14:30
ORD-001636,2024-12-09,WH3,CUST-0161,36,standard,12:30,16:30
ORD-001637,2024-12-09,WH3,CUST-0188,43,standard,14:30,17:30
ORD-001638,2024-12-09,WH3,CUST-0138,56,standard,13:00,17:00
ORD-001639,2024-12-09,WH3,CUST-0198,16,standard,09:00,13:00
ORD-001640,2024-12-09,WH3,CUST-0172,129,standard,09:30,13:30
ORD-001641,2024-12-09,WH3,CUST-0173,92,standard,12:00,15:00
ORD-001642,2024-12-09,WH3,CUST-0196,132,standard,08:00,12:00
ORD-001643,2024-12-09,WH3,CUST-0166,35,standard,08:30,12:30
ORD-001644,2024-12-09,WH3,CUST-0186,137,standard,12:00,15:00
ORD-001645,2024-12-09,WH3,CUST-0173,31,standard,11:30,13:30
ORD-001646,2024-12-09,WH3,CUST-0193,90,standard,09:30,13:30
ORD-001647,2024-12-09,WH3,CUST-0144,100,standard,09:30,12:30
ORD-001648,2024-12-09,WH3,CUST-0142,25,urgent,12:00,14:00
ORD-001649,2024-12-09,WH3,CUST-0155,102,standard,10:00,13:00
ORD-001650,2024-12-09,WH3,CUST-0191,51,standard,14:30,17:30
ORD-001651,2024-12-09,WH3,CUST-0188,101,standard,11:00,15:00
ORD-001652,2024-12-09,WH3,CUST-0196,16,standard,08:00,12:00
ORD-001653,2024-12-10,WH1,CUST-0060,99,standard,09:00,11:00
ORD-001654,2024-12-10,WH1,CUST-0027,34,standard,14:00,17:00
ORD-001655,2024-12-10,WH1,CUST-0044,84,standard,09:00,12:00
ORD-001656,2024-12-10,WH1,CUST-0019,65,standard,10:00,12:00
ORD-001657,2024-12-10,WH1,CUST-0041,71,standard,10:30,12:30
ORD-001658,2024-12-10,WH1,CUST-0041,112,standard,11:30,13:30
ORD-001659,2024-12-10,WH1,CUST-0045,68,standard,12:00,16:00
ORD-001660,2024-12-10,WH1,CUST-0052,83,standard,12:30,16:30
ORD-001661,2024-12-10,WH1,CUST-0017,98,standard,13:00,16:00
ORD-001662,2024-12-10,WH1,CUST-0048,123,urgent,09:30,11:30
ORD-001663,2024-12-10,WH1,CUST-0066,102,urgent,08:30,11:30
ORD-001664,2024-12-10,WH1,CUST-0014,101,urgent,11:00,14:00
ORD-001665,2024-12-10,WH1,CUST-0041,110,standard,12:30,16:30
ORD-001666,2024-12-10,WH1,CUST-0031,83,standard,11:00,15:00
ORD-001667,2024-12-10,WH1,CUST-0060,63,standard,08:30,11:30
ORD-001668,2024-12-10,WH1,CUST-0016,74,standard,11:30,13:30
ORD-001669,2024-12-10,WH1,CUST-0035,96,standard,10:30,13:30
ORD-001670,2024-12-10,WH1,CUST-0058,63,urgent,12:30,16:30
ORD-001671,2024-12-10,WH1,CUST-0032,71,standard,12:00,16:00
ORD-001672,2024-12-10,WH1,CUST-0019,34,standard,09:30,11:30
ORD-001673,2024-12-10,WH1,CUST-0013,96,standard,12:00,14:00
ORD-001674,2024-12-10,WH1,CUST-0007,118,standard,13:00,17:00
ORD-001675,2024-12-10,WH1,CUST-0038,68,standard,08:30,10:30
ORD-001676,2024-12-10,WH1,CUST-0050,134,standard,10:30,14:30
ORD-001677,2024-12-10,WH1,CUST-0054,88,standard,11:00,14:00
ORD-001678,2024-12-10,WH1,CUST-0032,75,standard,10:00,13:00
ORD-001679,2024-12-10,WH1,CUST-0021,30,standard,14:00,18:00
ORD-001680,2024-12-10,WH1,CUST-0042,127,standard,13:30,17:30
ORD-001681,2024-12-10,WH1,CUST-0041,46,standard,10:30,12:30
ORD-001682,2024-12-10,WH1,CUST-0025,80,urgent,10:30,12:30
ORD-001683,2024-12-10,WH1,CUST-0021,17,standard,12:00,15:00
ORD-001684,2024-12-10,WH1,CUST-0064,15,standard,14:00,18:00
ORD-001685,2024-12-10,WH1,CUST-0066,93,standard,12:30,16:30
ORD-001686,2024-12-10,WH1,CUST-0060,68,urgent,08:30,11:30
ORD-001687,2024-12-10,WH1,CUST-0064,102,urgent,14:30,18:30
ORD-001688,2024-12-10,WH1,CUST-0040,28,standard,12:30,14:30
ORD-001689,2024-12-10,WH1,CUST-0064,77,standard,09:30,11:30
ORD-001690,2024-12-10,WH1,CUST-0003,124,standard,08:00,11:00
ORD-001691,2024-12-10,WH1,CUST-0012,78,urgent,09:00,13:00
ORD-001692,2024-12-10,WH1,CUST-0051,97,standard,13:30,16:30
ORD-001693,2024-12-10,WH1,CUST-0065,77,standard,11:00,15:00
ORD-001694,2024-12-10,WH1,CUST-0059,114,standard,08:30,12:30
ORD-001695,2024-12-10,WH1,CUST-0031,45,standard,10:30,14:30
ORD-001696,2024-12-10,WH1,CUST-0028,128,urgent,12:00,14:00
ORD-001697,2024-12-10,WH1,CUST-0046,130,standard,11:30,15:30
ORD-001698,2024-12-10,WH1,CUST-0007,73,standard,09:30,13:30
ORD-001699,2024-12-10,WH1,CUST-0007,137,standard,10:30,13:30
ORD-001700,2024-12-10,WH1,CUST-0037,69,urgent,10:00,13:00
ORD-001701,2024-12-10,WH1,CUST-0064,113,standard,13:30,16:30
ORD-001702,2024-12-10,WH1,CUST-0061,67,standard,10:00,14:00
ORD-001703,2024-12-10,WH1,CUST-0037,39,standard,11:00,15:00
ORD-001704,2024-12-10,WH1,CUST-0002,62,standard,10:00,14:00
ORD-001705,2024-12-10,WH1,CUST-0014,37,standard,11:30,14:30
ORD-001706,2024-12-10,WH1,CUST-0056,86,standard,11:30,14:30
ORD-001707,2024-12-10,WH1,CUST-0018,35,urgent,10:00,12:00
ORD-001708,2024-12-10,WH1,CUST-0034,127,urgent,08:30,12:30
ORD-001709,2024-12-10,WH1,CUST-0047,20,standard,10:00,13:00
ORD-001710,2024-12-10,WH1,CUST-0052,80,standard,10:30,12:30
ORD-001711,2024-12-10,WH1,CUST-0047,110,urgent,14:00,16:00
ORD-001712,2024-12-10,WH1,CUST-0006,95,urgent,11:30,14:30
ORD-001713,2024-12-10,WH2,CUST-0119,41,urgent,10:30,13:30
ORD-001714,2024-12-10,WH2,CUST-0074,48,standard,12:30,15:30
ORD-001715,2024-12-10,WH2,CUST-0092,132,urgent,14:00,17:00
ORD-001716,2024-12-10,WH2,CUST-0114,121,urgent,09:30,11:30
ORD-001717,2024-12-10,WH2,CUST-0104,99,standard,11:00,15:00
ORD-001718,2024-12-10,WH2,CUST-0077,130,standard,13:30,17:30
ORD-001719,2024-12-10,WH2,CUST-0117,92,standard,11:00,14:00
ORD-001720,2024-12-10,WH2,CUST-0132,67,standard,09:30,11:30
ORD-001721,2024-12-10,WH2,CUST-0125,111,standard,10:30,12:30
ORD-001722,2024-12-10,WH2,CUST-0103,77,standard,13:30,17:30
ORD-001723,2024-12-10,WH2,CUST-0083,21,standard,08:00,11:00
ORD-001724,2024-12-10,WH2,CUST-0084,117,urgent,11:00,14:00
ORD-001725,2024-12-10,WH2,CUST-0080,116,standard,13:00,16:00
ORD-001726,2024-12-10,WH2,CUST-0118,21,standard,09:30,11:30
ORD-001727,2024-12-10,WH2,CUST-0115,125,standard,12:00,16:00
ORD-001728,2024-12-10,WH2,CUST-0111,118,standard,11:00,15:00
ORD-001729,2024-12-10,WH2,CUST-0114,85,urgent,14:00,16:00
ORD-001730,2024-12-10,WH2,CUST-0086,23,standard,09:00,12:00
ORD-001731,2024-12-10,WH2,CUST-0093,120,urgent,09:00,11:00
ORD-001732,2024-12-10,WH2,CUST-0133,33,standard,13:30,15:30
ORD-001733,2024-12-10,WH2,CUST-0119,118,urgent,14:30,18:30
ORD-001734,2024-12-10,WH2,CUST-0132,42,standard,11:00,15:00
ORD-001735,2024-12-10,WH2,CUST-0073,126,urgent,14:30,16:30
ORD-001736,2024-12-10,WH2,CUST-0073,115,standard,13:30,17:30
ORD-001737,2024-12-10,WH2,CUST-0072,90,standard,10:30,13:30
ORD-001738,2024-12-10,WH2,CUST-0085,137,standard,10:00,12:00
ORD-001739,2024-12-10,WH2,CUST-0110,107,standard,08:00,11:00
ORD-001740,2024-12-10,WH2,CUST-0128,86,standard,09:30,13:30
ORD-001741,2024-12-10,WH2,CUST-0134,20,urgent,11:00,15:00
ORD-001742,2024-12-10,WH2,CUST-0126,15,standard,12:00,16:00
ORD-001743,2024-12-10,WH2,CUST-0087,31,standard,08:30,10:30
ORD-001744,2024-12-10,WH2,CUST-0133,23,urgent,08:30,11:30
ORD-001745,2024-12-10,WH2,CUST-0085,93,standard,10:30,14:30
ORD-001746,2024-12-10,WH2,CUST-0109,81,standard,11:30,13:30
ORD-001747,2024-12-10,WH2,CUST-0108,60,urgent,14:30,17:30
ORD-001748,2024-12-10,WH2,CUST-0088,63,urgent,14:00,18:00
ORD-001749,2024-12-10,WH2,CUST-0118,106,standard,13:00,17:00
ORD-001750,2024-12-10,WH2,CUST-0106,31,standard,14:30,18:30
ORD-001751,2024-12-10,WH2,CUST-0111,94,standard,13:30,16:30
ORD-001752,2024-12-10,WH2,CUST-0132,107,standard,08:30,10:30
ORD-001753,2024-12-10,WH2,CUST-0133,24,standard,09:00,11:00
ORD-001754,2024-12-10,WH2,CUST-0130,79,urgent,10:00,12:00
ORD-001755,2024-12-10,WH2,CUST-0106,87,standard,14:30,17:30
ORD-001756,2024-12-10,WH2,CUST-0128,39,standard,10:00,13:00
ORD-001757,2024-12-10,WH2,CUST-0070,132,standard,08:00,11:00
ORD-001758,2024-12-10,WH3,CUST-0182,70,standard,13:00,15:00
ORD-001759,2024-12-10,WH3,CUST-0177,91,standard,12:30,16:30
ORD-001760,2024-12-10,WH3,CUST-0149,82,standard,13:00,17:00
ORD-001761,2024-12-10,WH3,CUST-0188,89,standard,14:30,16:30
ORD-001762,2024-12-10,WH3,CUST-0174,117,standard,09:00,13:00
ORD-001763,2024-12-10,WH3,CUST-0138,120,standard,10:00,14:00
ORD-001764,2024-12-10,WH3,CUST-0195,119,standard,09:30,11:30
ORD-001765,2024-12-10,WH3,CUST-0168,50,standard,12:00,16:00
ORD-001766,2024-12-10,WH3,CUST-0164,27,standard,11:00,14:00
ORD-001767,2024-12-10,WH3,CUST-0141,29,urgent,09:30,13:30
ORD-001768,2024-12-10,WH3,CUST-0196,26,standard,14:00,17:00
ORD-001769,2024-12-10,WH3,CUST-0156,105,standard,14:30,17:30
ORD-001770,2024-12-10,WH3,CUST-0183,45,standard,14:00,16:00
ORD-001771,2024-12-10,WH3,CUST-0153,19,urgent,09:00,12:00
ORD-001772,2024-12-10,WH3,CUST-0166,113,standard,10:00,14:00
ORD-001773,2024-12-10,WH3,CUST-0139,76,standard,14:30,18:30
ORD-001774,2024-12-10,WH3,CUST-0149,100,urgent,12:00,15:00
ORD-001775,2024-12-10,WH3,CUST-0159,47,standard,08:30,12:30
ORD-001776,2024-12-10,WH3,CUST-0137,140,standard,09:30,12:30
ORD-001777,2024-12-10,WH3,CUST-0191,139,standard,14:30,17:30
ORD-001778,2024-12-10,WH3,CUST-0175,128,standard,10:30,12:30
ORD-001779,2024-12-10,WH3,CUST-0188,134,standard,08:30,12:30
ORD-001780,2024-12-10,WH3,CUST-0154,107,standard,13:30,15:30
ORD-001781,2024-12-10,WH3,CUST-0187,31,urgent,09:00,13:00
ORD-001782,2024-12-10,WH3,CUST-0161,117,standard,14:30,16:30
ORD-001783,2024-12-10,WH3,CUST-0187,130,urgent,13:30,17:30
ORD-001784,2024-12-10,WH3,CUST-0199,135,urgent,13:30,16:30
ORD-001785,2024-12-10,WH3,CUST-0195,110,standard,09:30,11:30
ORD-001786,2024-12-10,WH3,CUST-0142,121,standard,11:30,15:30
ORD-001787,2024-12-10,WH3,CUST-0152,106,standard,08:30,10:30
ORD-001788,2024-12-10,WH3,CUST-0161,23,standard,11:00,15:00
ORD-001789,2024-12-10,WH3,CUST-0176,60,standard,12:30,15:30
ORD-001790,2024-12-10,WH3,CUST-0196,92,standard,10:30,14:30
ORD-001791,2024-12-10,WH3,CUST-0183,132,standard,09:30,13:30
ORD-001792,2024-12-10,WH3,CUST-0175,58,standard,14:00,17:00
ORD-001793,2024-12-10,WH3,CUST-0157,132,standard,14:30,16:30
ORD-001794,2024-12-10,WH3,CUST-0193,132,standard,13:30,17:30
ORD-001795,2024-12-10,WH3,CUST-0178,98,standard,10:00,13:00
ORD-001796,2024-12-10,WH3,CUST-0180,31,standard,11:30,14:30
ORD-001797,2024-12-10,WH3,CUST-0168,59,standard,10:30,13:30
ORD-001798,2024-12-10,WH3,CUST-0196,63,standard,10:30,14:30
ORD-001799,2024-12-10,WH3,CUST-0159,25,standard,14:30,17:30
ORD-001800,2024-12-10,WH3,CUST-0166,61,standard,10:00,13:00
ORD-001801,2024-12-10,WH3,CUST-0170,90,urgent,12:00,15:00
ORD-001802,2024-12-10,WH3,CUST-0173,67,standard,10:00,13:00
ORD-001803,2024-12-10,WH3,CUST-0163,30,standard,10:00,13:00
ORD-001804,2024-12-10,WH3,CUST-0173,53,urgent,09:30,13:30
ORD-001805,2024-12-10,WH3,CUST-0171,24,standard,08:30,10:30
ORD-001806,2024-12-10,WH3,CUST-0161,50,standard,14:00,16:00
ORD-001807,2024-12-10,WH3,CUST-0197,39,urgent,11:30,15:30
ORD-001808,2024-12-10,WH3,CUST-0175,108,standard,09:00,11:00
ORD-001809,2024-12-10,WH3,CUST-0196,87,urgent,14:30,18:30
ORD-001810,2024-12-10,WH3,CUST-0179,27,standard,14:30,16:30
ORD-001811,2024-12-10,WH3,CUST-0170,102,standard,09:00,13:00
ORD-001812,2024-12-10,WH3,CUST-0171,89,standard,11:30,15:30
ORD-001813,2024-12-10,WH3,CUST-0150,16,standard,13:00,17:00
ORD-001814,2024-12-10,WH3,CUST-0183,117,standard,08:00,11:00
ORD-001815,2024-12-10,WH3,CUST-0185,30,standard,12:30,14:30
ORD-001816,2024-12-10,WH3,CUST-0179,58,standard,12:00,14:00
ORD-001817,2024-12-10,WH3,CUST-0153,115,standard,14:30,16:30
ORD-001818,2024-12-10,WH3,CUST-0172,75,standard,13:00,16:00
ORD-001819,2024-12-10,WH3,CUST-0140,84,standard,08:00,12:00
ORD-001820,2024-12-10,WH3,CUST-0171,33,standard,10:00,13:00
ORD-001821,2024-12-10,WH3,CUST-0145,51,standard,13:00,15:00
ORD-001822,2024-12-10,WH3,CUST-0179,39,standard,13:00,15:00
ORD-001823,2024-12-11,WH1,CUST-0057,24,standard,10:30,13:30
ORD-001824,2024-12-11,WH1,CUST-0033,115,standard,08:00,10:00
ORD-001825,2024-12-11,WH1,CUST-0062,119,standard,11:00,14:00
