trip_id,date,vehicle_id,driver_id,warehouse_id,num_stops,total_distance_km,weather_condition,traffic_level,planned_duration_min,actual_duration_min
TRIP-01499,2024-11-02,TRK-001,DRV-001,WH1,20,185.8,clear,low,383,387
TRIP-01500,2024-11-29,TRK-012,DRV-025,WH3,20,183.3,rain,low,380,407
TRIP-01501,2024-07-20,TRK-005,DRV-008,WH1,10,125.6,rain,low,227,255
TRIP-01502,2024-07-11,TRK-004,DRV-007,WH1,18,184.0,clear,low,363,345
TRIP-01503,2024-07-07,TRK-009,DRV-012,WH2,13,111.0,clear,low,238,242
TRIP-01504,2024-11-03,TRK-003,DRV-005,WH1,8,102.3,clear,low,184,205
TRIP-01505,2024-09-02,TRK-013,DRV-021,WH3,17,161.3,rain,medium,329,446
TRIP-01506,2024-11-24,TRK-011,DRV-024,WH3,18,195.2,snow,medium,375,723
TRIP-01507,2024-10-05,TRK-001,DRV-005,WH1,11,112.7,clear,low,222,215
TRIP-01508,2024-10-07,TRK-010,DRV-012,WH2,25,345.7,rain,low,602,624
TRIP-01509,2024-09-24,TRK-015,DRV-020,WH3,11,128.4,rain,low,239,262
TRIP-01510,2024-10-07,TRK-005,DRV-007,WH1,19,234.2,clear,low,426,411
TRIP-01511,2024-12-23,TRK-007,DRV-017,WH2,12,152.3,clear,low,274,285
TRIP-01512,2024-08-08,TRK-006,DRV-014,WH2,16,177.9,clear,low,338,306
TRIP-01513,2024-07-14,TRK-009,DRV-012,WH2,12,131.7,clear,high,252,410
TRIP-01514,2024-11-19,TRK-012,DRV-023,WH3,11,159.6,rain,medium,273,390
TRIP-01515,2024-12-28,TRK-012,DRV-021,WH3,12,134.3,clear,medium,255,336
TRIP-01516,2024-07-14,TRK-005,DRV-009,WH1,7,88.0,clear,medium,159,210
TRIP-01517,2024-08-31,TRK-010,DRV-012,WH2,17,119.4,rain,medium,283,390
TRIP-01518,2024-10-07,TRK-006,DRV-015,WH2,5,55.8,clear,low,106,97
TRIP-01519,2024-11-28,TRK-014,DRV-021,WH3,6,54.2,clear,low,113,102
TRIP-01520,2024-08-12,TRK-002,DRV-008,WH1,14,194.7,rain,high,338,613
TRIP-01521,2024-07-31,TRK-001,DRV-009,WH1,19,123.2,clear,high,305,492
TRIP-01522,2024-10-15,TRK-013,DRV-021,WH3,16,153.9,clear,low,312,287
TRIP-01523,2024-07-10,TRK-011,DRV-021,WH3,22,152.3,clear,low,364,375
TRIP-01524,2024-07-21,TRK-002,DRV-002,WH1,8,83.4,clear,high,163,261
TRIP-01525,2024-07-06,TRK-008,DRV-016,WH2,16,116.5,rain,low,271,329
TRIP-01526,2024-09-19,TRK-008,DRV-013,WH2,21,200.6,clear,medium,408,558
TRIP-01527,2024-12-24,TRK-010,DRV-010,WH2,16,218.0,clear,low,382,410
TRIP-01528,2024-09-07,TRK-008,DRV-010,WH2,8,49.0,rain,high,125,217
TRIP-01529,2024-10-20,TRK-010,DRV-011,WH2,15,102.3,rain,medium,247,351
TRIP-01530,2024-10-09,TRK-009,DRV-010,WH2,20,163.5,clear,medium,358,454
TRIP-01531,2024-11-20,TRK-004,DRV-005,WH1,18,192.4,clear,low,372,349
TRIP-01532,2024-10-09,TRK-011,DRV-025,WH3,25,342.9,rain,low,599,655
TRIP-01533,2024-09-21,TRK-006,DRV-015,WH2,12,96.9,clear,medium,214,280
TRIP-01534,2024-07-28,TRK-007,DRV-016,WH2,24,284.0,clear,low,526,537
TRIP-01535,2024-07-21,TRK-011,DRV-025,WH3,22,168.6,clear,medium,382,488
TRIP-01536,2024-11-18,TRK-015,DRV-024,WH3,5,34.3,rain,low,82,103
TRIP-01537,2024-08-17,TRK-011,DRV-025,WH3,8,100.0,fog,low,181,229
TRIP-01538,2024-12-04,TRK-001,DRV-005,WH1,15,119.5,clear,low,265,258
TRIP-01539,2024-11-04,TRK-001,DRV-004,WH1,9,103.7,clear,low,194,204
TRIP-01540,2024-07-15,TRK-012,DRV-024,WH3,14,98.4,clear,low,233,239
TRIP-01541,2024-08-31,TRK-015,DRV-025,WH3,18,191.5,rain,medium,371,497
TRIP-01542,2024-08-08,TRK-001,DRV-003,WH1,20,183.1,clear,high,380,559
TRIP-01543,2024-10-24,TRK-015,DRV-018,WH3,14,137.2,clear,medium,276,349
TRIP-01544,2024-12-13,TRK-006,DRV-015,WH2,23,187.8,clear,low,412,436
TRIP-01545,2024-11-23,TRK-003,DRV-007,WH1,20,226.8,rain,low,427,490
TRIP-01546,2024-11-02,TRK-003,DRV-006,WH1,9,125.6,clear,high,218,338
TRIP-01547,2024-08-14,TRK-001,DRV-001,WH1,9,110.6,clear,low,202,188
TRIP-01548,2024-10-07,TRK-004,DRV-009,WH1,22,159.1,clear,medium,372,446
TRIP-01549,2024-08-02,TRK-012,DRV-024,WH3,21,166.5,clear,low,371,375
TRIP-01550,2024-12-30,TRK-003,DRV-003,WH1,5,27.7,clear,low,75,68
TRIP-01551,2024-11-15,TRK-011,DRV-019,WH3,9,85.0,rain,medium,174,259
TRIP-01552,2024-09-23,TRK-003,DRV-003,WH1,18,231.0,fog,high,414,811
TRIP-01553,2024-11-03,TRK-002,DRV-008,WH1,18,151.7,clear,low,327,372
TRIP-01554,2024-08-10,TRK-010,DRV-011,WH2,13,84.2,rain,high,209,379
TRIP-01555,2024-11-12,TRK-001,DRV-008,WH1,11,127.1,snow,low,238,349
TRIP-01556,2024-12-11,TRK-002,DRV-007,WH1,17,239.5,clear,low,414,373
TRIP-01557,2024-10-22,TRK-009,DRV-010,WH2,25,253.2,clear,low,501,564
TRIP-01558,2024-12-22,TRK-006,DRV-013,WH2,19,191.6,rain,low,380,442
TRIP-01559,2024-08-05,TRK-010,DRV-013,WH2,15,126.9,clear,high,273,427
TRIP-01560,2024-09-03,TRK-014,DRV-020,WH3,21,134.9,clear,low,336,346
TRIP-01561,2024-10-18,TRK-004,DRV-001,WH1,8,54.2,clear,low,131,127
TRIP-01562,2024-09-13,TRK-001,DRV-006,WH1,23,160.6,clear,medium,382,470
TRIP-01563,2024-09-20,TRK-008,DRV-015,WH2,10,98.6,fog,medium,198,294
TRIP-01564,2024-11-01,TRK-009,DRV-012,WH2,16,153.3,clear,medium,311,394
TRIP-01565,2024-09-06,TRK-010,DRV-011,WH2,11,149.7,rain,high,262,436
TRIP-01566,2024-09-22,TRK-010,DRV-013,WH2,11,124.6,fog,low,235,285
TRIP-01567,2024-10-01,TRK-005,DRV-004,WH1,25,235.2,snow,low,482,664
TRIP-01568,2024-09-13,TRK-010,DRV-016,WH2,10,118.6,clear,low,219,235
TRIP-01569,2024-12-27,TRK-012,DRV-020,WH3,8,64.1,clear,medium,142,173
TRIP-01570,2024-08-25,TRK-010,DRV-015,WH2,11,115.9,rain,medium,225,325
TRIP-01571,2024-12-14,TRK-001,DRV-005,WH1,6,39.5,clear,medium,97,121
TRIP-01572,2024-12-16,TRK-013,DRV-020,WH3,18,229.8,rain,low,413,509
TRIP-01573,2024-11-26,TRK-009,DRV-014,WH2,10,66.8,clear,low,163,168
TRIP-01574,2024-09-06,TRK-010,DRV-011,WH2,16,216.3,clear,low,380,381
TRIP-01575,2024-07-21,TRK-014,DRV-018,WH3,25,330.3,clear,high,585,932
TRIP-01576,2024-11-11,TRK-009,DRV-014,WH2,8,98.3,clear,low,179,161
TRIP-01577,2024-12-03,TRK-004,DRV-008,WH1,25,308.0,clear,low,561,584
TRIP-01578,2024-08-19,TRK-006,DRV-012,WH2,15,164.4,clear,medium,314,404
TRIP-01579,2024-09-13,TRK-001,DRV-002,WH1,16,121.4,clear,medium,276,315
TRIP-01580,2024-08-25,TRK-001,DRV-007,WH1,14,90.9,clear,medium,225,266
TRIP-01581,2024-09-28,TRK-001,DRV-002,WH1,25,169.1,snow,medium,409,732
TRIP-01582,2024-09-01,TRK-009,DRV-013,WH2,25,262.4,clear,medium,511,749
TRIP-01583,2024-09-02,TRK-010,DRV-015,WH2,10,97.5,clear,medium,196,253
TRIP-01584,2024-10-10,TRK-007,DRV-012,WH2,25,310.2,clear,medium,563,737
TRIP-01585,2024-11-05,TRK-001,DRV-005,WH1,17,184.5,clear,low,354,334
TRIP-01586,2024-10-29,TRK-007,DRV-013,WH2,19,150.0,clear,high,335,541
TRIP-01587,2024-07-04,TRK-003,DRV-002,WH1,15,197.7,clear,low,351,354
TRIP-01588,2024-10-26,TRK-015,DRV-024,WH3,16,203.4,clear,low,366,352
TRIP-01589,2024-10-25,TRK-004,DRV-008,WH1,9,87.2,clear,high,176,277
TRIP-01590,2024-11-19,TRK-014,DRV-018,WH3,14,144.5,rain,low,284,323
TRIP-01591,2024-11-15,TRK-014,DRV-024,WH3,9,87.9,clear,low,177,179
TRIP-01592,2024-10-25,TRK-015,DRV-024,WH3,7,96.1,clear,low,168,176
TRIP-01593,2024-08-16,TRK-011,DRV-024,WH3,14,170.3,rain,low,312,368
TRIP-01594,2024-09-12,TRK-008,DRV-016,WH2,14,130.0,clear,low,268,271
TRIP-01595,2024-07-10,TRK-004,DRV-008,WH1,17,151.5,rain,medium,318,431
TRIP-01596,2024-07-09,TRK-011,DRV-025,WH3,7,84.4,clear,low,155,144
TRIP-01597,2024-10-23,TRK-006,DRV-017,WH2,15,152.3,rain,high,301,616
TRIP-01598,2024-10-01,TRK-004,DRV-005,WH1,11,152.1,clear,low,265,257
TRIP-01599,2024-08-16,TRK-009,DRV-012,WH2,16,140.4,clear,medium,297,361
TRIP-01600,2024-07-13,TRK-015,DRV-021,WH3,11,98.7,snow,low,207,288
TRIP-01601,2024-07-27,TRK-001,DRV-003,WH1,24,248.4,clear,medium,487,544
TRIP-01602,2024-10-27,TRK-006,DRV-014,WH2,25,334.2,clear,low,590,582
TRIP-01603,2024-08-31,TRK-008,DRV-012,WH2,16,136.0,clear,low,292,320
TRIP-01604,2024-12-09,TRK-002,DRV-002,WH1,25,203.9,clear,medium,447,544
TRIP-01605,2024-11-21,TRK-012,DRV-022,WH3,23,208.3,clear,low,434,410
TRIP-01606,2024-08-23,TRK-002,DRV-001,WH1,10,131.6,clear,low,234,216
TRIP-01607,2024-11-17,TRK-003,DRV-003,WH1,7,70.4,clear,medium,140,160
TRIP-01608,2024-11-17,TRK-007,DRV-012,WH2,8,104.3,snow,low,186,244
TRIP-01609,2024-09-11,TRK-003,DRV-003,WH1,11,91.0,clear,low,198,199
TRIP-01610,2024-08-07,TRK-011,DRV-024,WH3,15,150.2,clear,medium,299,371
TRIP-01611,2024-11-27,TRK-002,DRV-006,WH1,7,49.9,rain,medium,117,171
TRIP-01612,2024-09-05,TRK-007,DRV-011,WH2,17,176.2,clear,medium,345,440
TRIP-01613,2024-08-07,TRK-001,DRV-007,WH1,13,102.7,clear,medium,229,306
TRIP-01614,2024-11-15,TRK-009,DRV-016,WH2,16,184.3,clear,medium,345,445
TRIP-01615,2024-09-06,TRK-013,DRV-024,WH3,19,256.2,clear,low,450,448
TRIP-01616,2024-07-13,TRK-014,DRV-020,WH3,9,85.7,clear,medium,174,205
TRIP-01617,2024-12-05,TRK-008,DRV-011,WH2,9,118.4,fog,low,210,253
TRIP-01618,2024-09-22,TRK-008,DRV-010,WH2,24,218.4,clear,medium,454,557
TRIP-01619,2024-10-27,TRK-004,DRV-003,WH1,9,120.8,fog,medium,213,326
TRIP-01620,2024-10-13,TRK-012,DRV-022,WH3,10,132.2,clear,low,234,249
TRIP-01621,2024-11-05,TRK-004,DRV-005,WH1,22,182.8,clear,medium,397,510
TRIP-01622,2024-08-06,TRK-007,DRV-017,WH2,18,197.9,clear,low,378,358
TRIP-01623,2024-10-07,TRK-001,DRV-005,WH1,13,174.7,clear,medium,308,417
TRIP-01624,2024-12-04,TRK-009,DRV-011,WH2,10,86.0,clear,medium,184,252
TRIP-01625,2024-11-03,TRK-014,DRV-018,WH3,17,139.1,clear,low,305,341
TRIP-01626,2024-07-06,TRK-010,DRV-012,WH2,15,204.5,snow,low,358,581
TRIP-01627,2024-07-19,TRK-015,DRV-022,WH3,24,276.7,clear,low,518,578
TRIP-01628,2024-10-26,TRK-013,DRV-018,WH3,5,55.6,clear,medium,106,128
TRIP-01629,2024-09-14,TRK-008,DRV-015,WH2,13,179.9,clear,medium,313,398
TRIP-01630,2024-11-05,TRK-011,DRV-025,WH3,23,145.3,clear,medium,366,469
TRIP-01631,2024-08-12,TRK-015,DRV-019,WH3,18,242.9,snow,low,427,601
TRIP-01632,2024-08-09,TRK-014,DRV-022,WH3,14,168.3,clear,high,310,536
TRIP-01633,2024-09-12,TRK-005,DRV-007,WH1,16,166.9,clear,low,326,310
TRIP-01634,2024-08-22,TRK-006,DRV-012,WH2,13,144.0,clear,low,274,268
TRIP-01635,2024-11-26,TRK-004,DRV-009,WH1,5,34.2,clear,high,82,125
TRIP-01636,2024-07-13,TRK-001,DRV-003,WH1,20,180.4,clear,medium,377,520
TRIP-01637,2024-08-15,TRK-002,DRV-008,WH1,13,159.5,fog,medium,291,432
TRIP-01638,2024-12-08,TRK-004,DRV-006,WH1,10,89.7,rain,low,188,203
TRIP-01639,2024-12-12,TRK-008,DRV-015,WH2,9,107.5,rain,medium,198,283
TRIP-01640,2024-12-03,TRK-015,DRV-022,WH3,10,59.5,rain,low,155,173
TRIP-01641,2024-09-11,TRK-004,DRV-008,WH1,13,111.3,clear,medium,238,315
TRIP-01642,2024-12-02,TRK-009,DRV-010,WH2,14,192.9,clear,high,336,519
TRIP-01643,2024-08-30,TRK-002,DRV-009,WH1,10,112.6,fog,low,213,241
TRIP-01644,2024-07-29,TRK-004,DRV-003,WH1,9,115.0,rain,medium,206,281
TRIP-01645,2024-11-26,TRK-009,DRV-016,WH2,8,82.2,clear,low,162,152
TRIP-01646,2024-12-20,TRK-005,DRV-008,WH1,17,215.0,clear,low,388,395
TRIP-01647,2024-10-22,TRK-004,DRV-007,WH1,14,102.9,clear,medium,238,312
TRIP-01648,2024-08-03,TRK-003,DRV-006,WH1,17,171.2,clear,medium,340,447
TRIP-01649,2024-10-15,TRK-009,DRV-013,WH2,8,72.2,clear,low,151,147
TRIP-01650,2024-09-28,TRK-005,DRV-003,WH1,11,95.6,clear,low,203,211
TRIP-01651,2024-07-25,TRK-006,DRV-011,WH2,24,329.8,clear,medium,576,650
TRIP-01652,2024-11-07,TRK-005,DRV-007,WH1,16,129.7,fog,high,285,567
TRIP-01653,2024-07-04,TRK-012,DRV-018,WH3,18,134.4,clear,low,309,320
TRIP-01654,2024-12-21,TRK-008,DRV-015,WH2,19,236.5,clear,low,429,436
TRIP-01655,2024-07-13,TRK-008,DRV-011,WH2,21,234.4,snow,low,445,628
TRIP-01656,2024-08-22,TRK-005,DRV-001,WH1,24,192.7,rain,high,426,799
TRIP-01657,2024-12-02,TRK-006,DRV-014,WH2,25,289.8,clear,high,541,812
TRIP-01658,2024-08-08,TRK-005,DRV-005,WH1,13,155.1,clear,medium,286,376
TRIP-01659,2024-11-08,TRK-007,DRV-011,WH2,16,118.1,clear,medium,273,333
TRIP-01660,2024-12-21,TRK-004,DRV-006,WH1,13,109.8,clear,medium,237,317
TRIP-01661,2024-09-17,TRK-008,DRV-014,WH2,24,278.7,rain,medium,520,758
TRIP-01662,2024-12-21,TRK-007,DRV-014,WH2,19,110.9,clear,low,292,270
TRIP-01663,2024-07-24,TRK-002,DRV-001,WH1,7,52.8,clear,high,121,192
TRIP-01664,2024-08-05,TRK-001,DRV-008,WH1,13,175.3,clear,low,308,328
TRIP-01665,2024-11-04,TRK-008,DRV-013,WH2,7,94.7,clear,low,166,164
TRIP-01666,2024-08-26,TRK-015,DRV-022,WH3,14,87.4,fog,medium,221,333
TRIP-01667,2024-08-22,TRK-007,DRV-016,WH2,13,102.8,clear,low,229,230
TRIP-01668,2024-11-08,TRK-009,DRV-012,WH2,16,216.0,clear,high,380,577
TRIP-01669,2024-08-07,TRK-013,DRV-025,WH3,21,283.2,rain,medium,498,665
TRIP-01670,2024-11-26,TRK-014,DRV-023,WH3,7,85.4,fog,low,156,200
TRIP-01671,2024-07-27,TRK-003,DRV-007,WH1,23,258.4,clear,high,489,832
TRIP-01672,2024-09-03,TRK-001,DRV-003,WH1,7,63.9,clear,medium,133,157
TRIP-01673,2024-10-18,TRK-007,DRV-012,WH2,18,119.1,clear,low,292,288
TRIP-01674,2024-09-28,TRK-008,DRV-015,WH2,17,116.5,clear,medium,280,335
TRIP-01675,2024-08-10,TRK-012,DRV-021,WH3,19,155.0,clear,medium,340,381
TRIP-01676,2024-11-16,TRK-015,DRV-022,WH3,11,140.4,clear,medium,252,307
TRIP-01677,2024-10-23,TRK-015,DRV-021,WH3,15,185.6,rain,medium,337,471
TRIP-01678,2024-09-16,TRK-004,DRV-009,WH1,7,86.3,clear,medium,157,211
TRIP-01679,2024-07-08,TRK-003,DRV-006,WH1,24,250.3,clear,medium,489,626
TRIP-01680,2024-10-30,TRK-004,DRV-007,WH1,17,189.6,fog,medium,360,574
TRIP-01681,2024-10-27,TRK-003,DRV-004,WH1,9,78.8,clear,high,167,235
TRIP-01682,2024-10-13,TRK-002,DRV-005,WH1,9,80.6,clear,medium,169,231
TRIP-01683,2024-09-03,TRK-002,DRV-008,WH1,24,303.0,clear,low,547,524
TRIP-01684,2024-11-20,TRK-003,DRV-009,WH1,25,271.7,snow,low,521,657
TRIP-01685,2024-11-08,TRK-013,DRV-018,WH3,18,237.0,snow,low,421,579
TRIP-01686,2024-08-02,TRK-015,DRV-022,WH3,22,254.2,fog,high,475,937
TRIP-01687,2024-08-18,TRK-010,DRV-015,WH2,13,124.7,clear,low,253,239
TRIP-01688,2024-09-26,TRK-014,DRV-019,WH3,6,61.0,rain,high,121,215
TRIP-01689,2024-09-08,TRK-001,DRV-003,WH1,15,114.6,clear,low,260,247
TRIP-01690,2024-10-21,TRK-009,DRV-012,WH2,22,238.1,clear,low,458,480
TRIP-01691,2024-11-19,TRK-003,DRV-005,WH1,23,318.0,rain,medium,554,789
TRIP-01692,2024-07-04,TRK-002,DRV-002,WH1,14,184.0,snow,low,327,451
TRIP-01693,2024-10-27,TRK-007,DRV-011,WH2,6,57.9,clear,medium,117,139
TRIP-01694,2024-11-04,TRK-014,DRV-019,WH3,9,69.3,rain,low,157,190
TRIP-01695,2024-10-02,TRK-003,DRV-002,WH1,25,147.8,clear,medium,386,479
TRIP-01696,2024-12-09,TRK-013,DRV-018,WH3,7,98.2,rain,medium,170,248
TRIP-01697,2024-08-10,TRK-001,DRV-003,WH1,8,99.3,clear,medium,180,242
TRIP-01698,2024-11-03,TRK-015,DRV-021,WH3,10,67.1,snow,medium,163,253
TRIP-01699,2024-10-11,TRK-006,DRV-015,WH2,6,73.6,rain,low,134,161
TRIP-01700,2024-08-15,TRK-014,DRV-021,WH3,22,210.6,clear,medium,428,561
TRIP-01701,2024-12-19,TRK-011,DRV-021,WH3,24,260.1,snow,medium,500,935
TRIP-01702,2024-09-24,TRK-014,DRV-024,WH3,21,151.3,rain,low,354,455
TRIP-01703,2024-08-21,TRK-001,DRV-008,WH1,25,191.7,clear,low,434,452
TRIP-01704,2024-10-18,TRK-013,DRV-023,WH3,24,306.0,rain,low,550,620
TRIP-01705,2024-08-07,TRK-009,DRV-011,WH2,17,107.7,fog,medium,270,387
TRIP-01706,2024-11-02,TRK-011,DRV-020,WH3,13,124.8,clear,high,253,422
TRIP-01707,2024-12-10,TRK-013,DRV-019,WH3,21,198.6,rain,medium,406,533
TRIP-01708,2024-09-21,TRK-013,DRV-021,WH3,17,97.6,clear,low,259,277
TRIP-01709,2024-09-18,TRK-001,DRV-001,WH1,21,177.1,rain,high,382,753
TRIP-01710,2024-08-12,TRK-013,DRV-024,WH3,17,229.2,clear,high,403,696
TRIP-01711,2024-07-23,TRK-005,DRV-006,WH1,21,253.3,clear,medium,465,558
TRIP-01712,2024-09-14,TRK-006,DRV-010,WH2,13,161.3,clear,medium,293,397
TRIP-01713,2024-10-04,TRK-005,DRV-002,WH1,11,127.8,clear,high,238,396
TRIP-01714,2024-08-19,TRK-008,DRV-011,WH2,5,69.8,clear,medium,121,140
TRIP-01715,2024-09-12,TRK-002,DRV-001,WH1,11,85.1,clear,medium,192,227
TRIP-01716,2024-11-22,TRK-011,DRV-022,WH3,14,91.5,rain,low,226,239
TRIP-01717,2024-10-19,TRK-006,DRV-014,WH2,13,164.8,clear,low,297,275
TRIP-01718,2024-07-21,TRK-011,DRV-020,WH3,22,268.6,clear,high,491,812
TRIP-01719,2024-07-14,TRK-001,DRV-008,WH1,24,258.8,clear,low,498,531
TRIP-01720,2024-08-13,TRK-011,DRV-022,WH3,12,126.6,clear,medium,246,334
TRIP-01721,2024-08-16,TRK-001,DRV-006,WH1,8,94.7,clear,high,175,261
TRIP-01722,2024-11-01,TRK-011,DRV-018,WH3,13,163.2,clear,medium,295,375
TRIP-01723,2024-10-16,TRK-005,DRV-004,WH1,6,58.6,clear,medium,118,145
TRIP-01724,2024-11-07,TRK-010,DRV-013,WH2,11,126.8,clear,low,237,257
TRIP-01725,2024-08-22,TRK-005,DRV-007,WH1,13,152.3,rain,low,283,303
TRIP-01726,2024-11-29,TRK-004,DRV-007,WH1,10,133.8,clear,low,236,220
TRIP-01727,2024-12-16,TRK-004,DRV-005,WH1,18,188.2,clear,low,367,369
TRIP-01728,2024-09-06,TRK-004,DRV-004,WH1,6,44.0,rain,medium,102,149
TRIP-01729,2024-12-22,TRK-015,DRV-019,WH3,6,88.3,clear,medium,150,189
TRIP-01730,2024-07-22,TRK-002,DRV-001,WH1,18,127.7,rain,low,301,360
TRIP-01731,2024-11-28,TRK-003,DRV-002,WH1,17,205.9,clear,low,378,398
TRIP-01732,2024-07-31,TRK-001,DRV-007,WH1,11,104.3,clear,low,213,192
TRIP-01733,2024-09-25,TRK-001,DRV-006,WH1,23,150.3,snow,low,371,540
TRIP-01734,2024-12-20,TRK-013,DRV-025,WH3,5,24.7,clear,medium,72,85
TRIP-01735,2024-08-21,TRK-004,DRV-006,WH1,19,124.0,fog,high,306,595
TRIP-01736,2024-11-06,TRK-012,DRV-025,WH3,22,145.0,snow,low,356,520
TRIP-01737,2024-10-30,TRK-006,DRV-016,WH2,16,125.8,clear,medium,281,345
TRIP-01738,2024-09-16,TRK-004,DRV-009,WH1,16,140.3,clear,low,297,293
TRIP-01739,2024-09-13,TRK-007,DRV-014,WH2,8,50.7,clear,medium,127,170
TRIP-01740,2024-12-01,TRK-010,DRV-011,WH2,16,121.0,clear,low,276,290
TRIP-01741,2024-12-27,TRK-004,DRV-004,WH1,25,223.1,fog,high,468,729
TRIP-01742,2024-11-03,TRK-008,DRV-012,WH2,11,138.0,clear,high,250,407
TRIP-01743,2024-10-10,TRK-002,DRV-008,WH1,12,107.7,clear,high,225,323
TRIP-01744,2024-09-10,TRK-012,DRV-019,WH3,23,254.1,rain,medium,484,675
TRIP-01745,2024-12-19,TRK-011,DRV-022,WH3,24,307.5,clear,low,551,600
TRIP-01746,2024-11-26,TRK-006,DRV-011,WH2,7,71.1,snow,low,141,197
TRIP-01747,2024-12-22,TRK-008,DRV-013,WH2,8,111.9,snow,high,194,417
TRIP-01748,2024-12-11,TRK-015,DRV-020,WH3,12,96.7,clear,medium,213,268
TRIP-01749,2024-12-27,TRK-001,DRV-006,WH1,18,172.2,rain,low,350,405
TRIP-01750,2024-08-22,TRK-006,DRV-017,WH2,24,234.9,clear,medium,472,600
TRIP-01751,2024-12-29,TRK-014,DRV-022,WH3,24,302.0,rain,medium,545,824
TRIP-01752,2024-07-28,TRK-014,DRV-023,WH3,20,238.0,clear,medium,440,531
TRIP-01753,2024-09-28,TRK-003,DRV-001,WH1,9,114.1,clear,medium,205,283
TRIP-01754,2024-08-31,TRK-013,DRV-025,WH3,19,129.4,clear,medium,312,384
TRIP-01755,2024-11-25,TRK-011,DRV-019,WH3,24,189.3,fog,low,423,546
TRIP-01756,2024-10-17,TRK-002,DRV-008,WH1,7,96.1,clear,medium,168,205
TRIP-01757,2024-08-07,TRK-005,DRV-008,WH1,10,89.2,clear,low,187,187
TRIP-01758,2024-09-07,TRK-006,DRV-010,WH2,7,46.5,clear,medium,114,143
TRIP-01759,2024-08-26,TRK-003,DRV-008,WH1,25,311.0,clear,high,564,946
TRIP-01760,2024-09-06,TRK-011,DRV-019,WH3,23,303.4,rain,medium,538,667
TRIP-01761,2024-11-02,TRK-012,DRV-018,WH3,25,285.0,rain,medium,536,737
TRIP-01762,2024-08-28,TRK-011,DRV-025,WH3,17,210.7,rain,high,383,699
TRIP-01763,2024-11-30,TRK-001,DRV-009,WH1,18,214.2,clear,medium,396,477
TRIP-01764,2024-10-03,TRK-004,DRV-006,WH1,20,121.2,rain,medium,312,432
TRIP-01765,2024-12-11,TRK-001,DRV-002,WH1,9,68.3,clear,medium,156,197
TRIP-01766,2024-09-01,TRK-002,DRV-003,WH1,14,135.8,rain,medium,274,386
TRIP-01767,2024-08-06,TRK-002,DRV-004,WH1,25,238.9,clear,low,486,511
TRIP-01768,2024-07-12,TRK-007,DRV-012,WH2,25,322.8,clear,high,577,837
TRIP-01769,2024-12-26,TRK-003,DRV-005,WH1,22,254.2,clear,medium,475,605
TRIP-01770,2024-07-05,TRK-004,DRV-007,WH1,16,215.5,clear,low,379,368
TRIP-01771,2024-07-25,TRK-004,DRV-002,WH1,14,153.3,rain,low,293,347
TRIP-01772,2024-10-23,TRK-004,DRV-002,WH1,19,148.8,clear,medium,333,403
TRIP-01773,2024-10-27,TRK-010,DRV-015,WH2,17,147.4,clear,high,314,514
TRIP-01774,2024-10-26,TRK-015,DRV-021,WH3,16,158.0,clear,medium,316,424
TRIP-01775,2024-09-08,TRK-008,DRV-015,WH2,10,126.5,clear,high,228,386
TRIP-01776,2024-09-17,TRK-002,DRV-007,WH1,14,113.3,clear,medium,250,333
TRIP-01777,2024-12-28,TRK-005,DRV-002,WH1,6,75.5,clear,low,136,136
TRIP-01778,2024-11-24,TRK-015,DRV-019,WH3,8,75.0,clear,high,154,277
TRIP-01779,2024-11-13,TRK-012,DRV-018,WH3,5,38.0,clear,high,86,135
TRIP-01780,2024-11-11,TRK-002,DRV-001,WH1,17,109.2,fog,medium,272,386
TRIP-01781,2024-11-22,TRK-002,DRV-009,WH1,21,207.5,clear,medium,415,481
TRIP-01782,2024-09-27,TRK-003,DRV-005,WH1,11,112.4,clear,medium,222,298
TRIP-01783,2024-08-25,TRK-004,DRV-008,WH1,19,149.4,clear,medium,334,417
TRIP-01784,2024-12-10,TRK-011,DRV-020,WH3,16,122.6,clear,low,278,301
TRIP-01785,2024-09-24,TRK-015,DRV-019,WH3,16,217.7,clear,medium,381,504
TRIP-01786,2024-07-06,TRK-006,DRV-010,WH2,7,88.7,rain,medium,160,233
TRIP-01787,2024-07-25,TRK-011,DRV-018,WH3,11,139.2,clear,medium,251,299
TRIP-01788,2024-07-25,TRK-015,DRV-019,WH3,16,220.1,rain,medium,384,567
TRIP-01789,2024-12-16,TRK-004,DRV-009,WH1,24,242.1,clear,medium,480,546
TRIP-01790,2024-08-11,TRK-015,DRV-018,WH3,14,114.4,snow,low,251,361
TRIP-01791,2024-09-16,TRK-011,DRV-022,WH3,8,88.8,clear,low,169,164
TRIP-01792,2024-11-03,TRK-005,DRV-009,WH1,8,102.6,clear,medium,184,213
TRIP-01793,2024-09-15,TRK-002,DRV-003,WH1,8,114.7,clear,medium,197,234
TRIP-01794,2024-07-14,TRK-009,DRV-017,WH2,16,158.8,clear,medium,317,379
TRIP-01795,2024-07-04,TRK-005,DRV-001,WH1,14,180.9,rain,high,323,594
TRIP-01796,2024-07-26,TRK-008,DRV-015,WH2,16,218.7,clear,medium,383,446
TRIP-01797,2024-10-08,TRK-012,DRV-024,WH3,23,265.9,clear,low,497,492
TRIP-01798,2024-08-31,TRK-003,DRV-009,WH1,11,99.4,snow,low,207,283
