trip_id,driver_id,vehicle_id,date,distance_km,fuel_used_liters,harsh_braking_events,harsh_acceleration_events,avg_speed_kmph,idle_time_minutes
TRIP-01544,DRV-002,TRK-003,2024-09-07,111.9,11.81,0,2,58.0,11
TRIP-01545,DRV-018,TRK-015,2024-01-28,30.4,3.63,3,0,65.5,18
TRIP-01546,DRV-007,TRK-005,2024-06-30,197.6,15.8,6,7,65.1,39
TRIP-01547,DRV-023,TRK-015,2024-04-08,192.3,21.91,2,2,74.8,14
TRIP-01548,DRV-002,TRK-005,2024-06-26,215.8,16.84,7,7,66.3,40
TRIP-01549,DRV-010,TRK-007,2024-02-25,41.6,3.02,1,0,62.7,28
TRIP-01550,DRV-011,TRK-009,2024-11-16,50.1,5.11,1,1,81.2,32
TRIP-01551,DRV-017,TRK-006,2024-11-23,205.1,23.39,3,1,73.0,22
TRIP-01552,DRV-001,TRK-004,2024-09-25,146.5,10.25,1,2,76.0,13
TRIP-01553,DRV-022,TRK-011,2024-01-26,53.1,4.6,1,2,55.5,14
TRIP-01554,DRV-024,TRK-013,2024-08-13,155.7,11.09,2,0,50.7,29
TRIP-01555,DRV-003,TRK-004,2024-02-25,204.9,14.89,5,3,75.8,32
TRIP-01556,DRV-003,TRK-005,2024-05-05,18.0,1.52,0,1,67.0,38
TRIP-01557,DRV-007,TRK-001,2024-03-17,18.0,1.04,1,1,53.2,18
TRIP-01558,DRV-015,TRK-007,2024-03-05,127.3,9.39,4,1,62.8,23
TRIP-01559,DRV-007,TRK-003,2024-08-26,49.3,4.99,3,2,61.6,33
TRIP-01560,DRV-025,TRK-012,2024-07-04,136.2,15.06,5,7,53.0,23
TRIP-01561,DRV-007,TRK-004,2024-05-02,18.0,1.18,0,0,69.4,24
TRIP-01562,DRV-007,TRK-003,2024-01-12,147.2,14.0,4,7,52.9,28
TRIP-01563,DRV-019,TRK-014,2024-04-11,167.9,14.74,4,1,52.1,10
TRIP-01564,DRV-009,TRK-003,2024-11-14,71.6,7.91,5,1,63.9,13
TRIP-01565,DRV-020,TRK-014,2024-07-12,180.0,14.81,5,5,50.6,19
TRIP-01566,DRV-006,TRK-003,2024-11-21,146.2,14.9,2,3,66.2,19
TRIP-01567,DRV-011,TRK-007,2024-04-02,132.3,10.38,1,0,61.0,10
TRIP-01568,DRV-020,TRK-012,2024-11-18,128.1,14.4,3,3,51.7,15
TRIP-01569,DRV-016,TRK-007,2024-08-02,86.3,5.54,1,5,65.0,28
TRIP-01570,DRV-009,TRK-004,2024-02-02,249.2,18.94,9,3,72.6,11
TRIP-01571,DRV-020,TRK-012,2024-09-27,85.6,9.4,1,1,52.7,24
TRIP-01572,DRV-021,TRK-011,2024-11-05,108.5,8.39,0,3,65.1,40
TRIP-01573,DRV-001,TRK-003,2024-05-15,63.9,6.96,0,1,54.1,31
TRIP-01574,DRV-010,TRK-010,2024-05-04,72.8,4.58,0,1,57.0,25
TRIP-01575,DRV-014,TRK-007,2024-05-15,236.9,16.43,5,6,59.9,22
TRIP-01576,DRV-025,TRK-013,2024-08-11,186.2,14.49,3,4,58.7,26
TRIP-01577,DRV-009,TRK-005,2024-06-08,149.6,11.49,5,5,63.7,24
TRIP-01578,DRV-007,TRK-002,2024-10-04,200.1,16.17,7,5,71.7,42
TRIP-01579,DRV-024,TRK-012,2024-01-28,233.7,25.91,8,5,51.1,19
TRIP-01580,DRV-021,TRK-013,2024-02-08,112.1,7.85,2,2,62.5,0
TRIP-01581,DRV-004,TRK-002,2024-04-08,147.1,12.29,4,0,74.8,22
TRIP-01582,DRV-008,TRK-001,2024-03-22,149.7,10.95,4,4,75.6,31
TRIP-01583,DRV-023,TRK-012,2024-01-05,25.5,2.49,1,1,58.7,13
TRIP-01584,DRV-020,TRK-014,2024-07-03,172.3,15.43,4,6,54.6,16
TRIP-01585,DRV-005,TRK-003,2024-05-02,39.0,4.39,1,0,66.6,30
TRIP-01586,DRV-021,TRK-013,2024-09-07,190.3,13.19,6,1,63.4,26
TRIP-01587,DRV-019,TRK-013,2024-10-20,124.4,9.98,1,0,55.5,31
TRIP-01588,DRV-010,TRK-010,2024-11-22,91.1,5.78,1,3,66.2,27
TRIP-01589,DRV-007,TRK-003,2024-02-14,65.1,6.36,3,0,55.0,39
TRIP-01590,DRV-018,TRK-012,2024-08-11,26.2,2.72,0,0,58.0,27
TRIP-01591,DRV-004,TRK-003,2024-05-22,138.4,14.09,6,0,52.7,27
TRIP-01592,DRV-004,TRK-005,2024-10-31,102.9,8.69,2,4,66.4,24
TRIP-01593,DRV-011,TRK-006,2024-12-11,131.1,15.01,3,4,66.5,30
TRIP-01594,DRV-019,TRK-014,2024-01-10,130.2,11.14,4,2,50.6,11
TRIP-01595,DRV-018,TRK-013,2024-06-28,138.7,9.38,1,4,65.1,22
TRIP-01596,DRV-008,TRK-005,2024-04-14,172.0,14.36,6,4,64.9,24
TRIP-01597,DRV-001,TRK-002,2024-05-01,58.8,4.66,1,1,78.6,12
TRIP-01598,DRV-021,TRK-015,2024-04-01,145.2,16.66,4,3,77.5,33
TRIP-01599,DRV-018,TRK-013,2024-03-06,150.1,10.32,5,2,60.4,5
TRIP-01600,DRV-016,TRK-009,2024-11-24,125.6,11.08,0,0,73.9,0
TRIP-01601,DRV-017,TRK-006,2024-04-08,86.7,9.73,2,1,69.5,35
TRIP-01602,DRV-021,TRK-013,2024-11-06,110.6,8.4,1,2,59.7,19
TRIP-01603,DRV-009,TRK-005,2024-09-12,108.4,8.7,1,5,63.3,27
TRIP-01604,DRV-004,TRK-004,2024-10-09,21.7,1.45,0,1,78.9,0
TRIP-01605,DRV-001,TRK-004,2024-04-05,105.2,7.82,2,1,76.9,26
TRIP-01606,DRV-012,TRK-008,2024-10-26,43.8,3.69,2,1,58.5,35
TRIP-01607,DRV-022,TRK-013,2024-10-13,117.5,9.08,4,1,48.9,41
TRIP-01608,DRV-013,TRK-010,2024-03-02,181.7,14.09,6,6,59.9,17
TRIP-01609,DRV-006,TRK-002,2024-11-21,188.0,13.82,6,3,73.0,34
TRIP-01610,DRV-015,TRK-006,2024-03-03,59.8,6.33,1,0,66.4,6
TRIP-01611,DRV-021,TRK-013,2024-11-17,57.5,4.11,3,0,57.8,38
TRIP-01612,DRV-022,TRK-012,2024-06-02,18.0,2.13,1,1,53.2,20
TRIP-01613,DRV-020,TRK-015,2024-06-05,83.8,10.04,6,2,68.3,7
TRIP-01614,DRV-009,TRK-004,2024-10-29,129.7,9.32,6,4,65.0,37
TRIP-01615,DRV-004,TRK-003,2024-10-14,92.0,9.92,0,0,63.2,12
TRIP-01616,DRV-016,TRK-009,2024-08-26,129.7,11.58,1,1,78.1,21
TRIP-01617,DRV-005,TRK-004,2024-06-19,284.5,20.44,13,9,70.0,20
TRIP-01618,DRV-022,TRK-014,2024-04-21,79.8,7.2,3,3,51.5,15
TRIP-01619,DRV-001,TRK-003,2024-12-16,92.2,10.11,1,1,61.3,24
TRIP-01620,DRV-020,TRK-015,2024-03-02,83.7,10.14,2,3,72.0,24
TRIP-01621,DRV-007,TRK-002,2024-11-01,215.1,15.48,6,6,63.8,14
TRIP-01622,DRV-009,TRK-002,2024-10-31,122.8,9.69,3,0,67.6,44
TRIP-01623,DRV-025,TRK-012,2024-04-21,120.5,13.06,3,2,58.0,24
TRIP-01624,DRV-001,TRK-003,2024-02-18,69.3,7.42,2,1,59.2,18
TRIP-01625,DRV-015,TRK-008,2024-06-11,64.5,5.27,3,0,63.6,23
TRIP-01626,DRV-016,TRK-009,2024-12-22,147.3,13.06,2,1,70.3,19
TRIP-01627,DRV-009,TRK-005,2024-10-19,157.8,12.19,4,7,64.2,32
TRIP-01628,DRV-006,TRK-003,2024-02-21,98.9,11.08,2,3,63.0,25
TRIP-01629,DRV-024,TRK-012,2024-02-25,258.3,28.92,2,6,56.7,7
TRIP-01630,DRV-024,TRK-013,2024-06-22,143.1,11.17,4,1,53.3,18
TRIP-01631,DRV-020,TRK-015,2024-08-12,18.0,2.18,0,2,64.6,25
TRIP-01632,DRV-022,TRK-015,2024-09-01,152.7,16.88,8,3,58.4,15
TRIP-01633,DRV-007,TRK-003,2024-11-17,44.3,4.66,1,0,63.4,22
TRIP-01634,DRV-012,TRK-009,2024-05-14,133.2,13.87,3,4,72.0,27
TRIP-01635,DRV-025,TRK-013,2024-04-16,121.8,9.08,2,1,57.8,13
TRIP-01636,DRV-013,TRK-006,2024-09-17,155.4,19.0,2,6,65.1,19
TRIP-01637,DRV-004,TRK-005,2024-02-04,61.8,5.05,3,0,68.0,25
TRIP-01638,DRV-014,TRK-009,2024-10-10,129.1,12.37,5,4,76.2,28
TRIP-01639,DRV-020,TRK-012,2024-08-02,74.4,8.08,3,1,48.8,37
TRIP-01640,DRV-017,TRK-007,2024-04-07,101.7,7.78,6,2,51.6,33
TRIP-01641,DRV-018,TRK-012,2024-10-29,193.3,20.03,2,3,58.6,23
TRIP-01642,DRV-016,TRK-008,2024-11-22,133.2,10.55,0,2,59.8,17
TRIP-01643,DRV-024,TRK-014,2024-05-04,58.3,4.67,1,2,55.1,12
TRIP-01644,DRV-009,TRK-005,2024-08-14,188.2,15.66,7,8,65.7,9
TRIP-01645,DRV-020,TRK-015,2024-05-05,73.0,9.31,1,1,61.7,26
TRIP-01646,DRV-024,TRK-012,2024-08-20,73.4,7.27,2,1,52.7,33
TRIP-01647,DRV-021,TRK-012,2024-05-09,18.0,1.68,0,0,52.7,32
TRIP-01648,DRV-014,TRK-010,2024-04-09,18.0,1.16,0,2,63.1,17
TRIP-01649,DRV-004,TRK-005,2024-06-03,143.9,11.23,3,3,73.2,29
TRIP-01650,DRV-023,TRK-014,2024-07-20,164.5,11.54,4,4,58.9,22
TRIP-01651,DRV-011,TRK-009,2024-08-25,143.3,14.96,0,3,70.2,24
TRIP-01652,DRV-017,TRK-009,2024-03-13,57.1,5.44,1,1,72.9,18
TRIP-01653,DRV-023,TRK-012,2024-10-02,244.2,23.06,2,1,54.8,25
TRIP-01654,DRV-002,TRK-002,2024-04-28,159.6,12.44,1,1,71.2,18
TRIP-01655,DRV-013,TRK-010,2024-08-23,119.9,9.26,4,3,65.2,25
TRIP-01656,DRV-010,TRK-008,2024-11-01,137.8,11.19,5,2,67.5,25
TRIP-01657,DRV-005,TRK-005,2024-07-25,143.6,11.38,5,2,62.0,32
TRIP-01658,DRV-024,TRK-015,2024-03-07,44.3,5.29,0,1,64.2,21
TRIP-01659,DRV-010,TRK-010,2024-02-18,204.7,13.15,4,6,70.0,31
TRIP-01660,DRV-002,TRK-003,2024-03-11,131.6,13.53,1,2,55.6,2
TRIP-01661,DRV-021,TRK-011,2024-12-21,90.5,8.18,2,2,65.2,33
TRIP-01662,DRV-009,TRK-004,2024-07-02,113.7,7.79,5,2,59.3,16
TRIP-01663,DRV-021,TRK-011,2024-04-10,150.8,11.8,2,1,58.9,28
TRIP-01664,DRV-025,TRK-014,2024-11-04,134.8,11.3,3,3,57.2,16
TRIP-01665,DRV-021,TRK-012,2024-12-29,155.2,14.55,1,3,61.8,15
TRIP-01666,DRV-023,TRK-013,2024-01-03,148.0,10.25,4,1,62.1,5
TRIP-01667,DRV-005,TRK-003,2024-01-13,119.0,12.62,5,5,63.0,21
TRIP-01668,DRV-001,TRK-002,2024-05-18,113.0,8.36,0,1,69.8,11
TRIP-01669,DRV-004,TRK-005,2024-07-22,154.8,12.58,1,1,62.3,42
TRIP-01670,DRV-004,TRK-005,2024-02-05,150.4,12.21,1,5,67.1,17
TRIP-01671,DRV-019,TRK-013,2024-01-06,48.1,3.55,1,0,51.2,33
TRIP-01672,DRV-025,TRK-014,2024-08-21,85.3,7.53,1,2,55.8,33
TRIP-01673,DRV-021,TRK-013,2024-12-06,101.5,7.43,1,1,56.7,19
TRIP-01674,DRV-021,TRK-013,2024-11-14,96.6,6.4,4,4,63.2,24
TRIP-01675,DRV-016,TRK-006,2024-08-07,260.4,25.8,4,3,64.2,35
TRIP-01676,DRV-004,TRK-005,2024-12-07,94.4,7.08,2,2,68.2,23
TRIP-01677,DRV-009,TRK-002,2024-08-06,23.1,1.99,0,0,70.0,26
TRIP-01678,DRV-023,TRK-015,2024-10-07,123.7,13.11,0,2,78.9,24
TRIP-01679,DRV-022,TRK-015,2024-02-11,119.8,14.09,7,5,71.0,38
TRIP-01680,DRV-024,TRK-013,2024-09-04,250.4,19.87,4,6,47.9,15
TRIP-01681,DRV-008,TRK-005,2024-09-11,170.9,14.77,3,6,76.1,38
TRIP-01682,DRV-009,TRK-002,2024-03-05,177.7,14.85,4,4,65.8,15
TRIP-01683,DRV-006,TRK-004,2024-08-10,176.0,12.05,5,0,71.4,16
TRIP-01684,DRV-005,TRK-005,2024-11-18,179.0,13.68,6,6,53.0,15
TRIP-01685,DRV-022,TRK-014,2024-03-14,123.1,10.64,6,3,53.6,35
TRIP-01686,DRV-015,TRK-008,2024-09-18,225.3,20.01,3,5,62.5,26
TRIP-01687,DRV-009,TRK-005,2024-03-13,147.8,12.32,4,5,73.1,54
TRIP-01688,DRV-025,TRK-014,2024-05-13,116.4,10.24,4,1,59.2,31
TRIP-01689,DRV-025,TRK-011,2024-10-18,86.7,7.23,4,3,61.5,11
TRIP-01690,DRV-019,TRK-012,2024-09-10,145.1,15.93,2,2,59.3,11
TRIP-01691,DRV-008,TRK-002,2024-08-09,128.3,10.95,2,5,58.8,17
TRIP-01692,DRV-015,TRK-008,2024-08-22,77.8,6.87,1,0,60.0,23
TRIP-01693,DRV-013,TRK-006,2024-08-21,192.5,24.74,3,5,72.8,33
TRIP-01694,DRV-006,TRK-005,2024-10-14,135.5,9.32,1,5,65.5,36
TRIP-01695,DRV-023,TRK-013,2024-11-07,115.1,7.39,1,1,65.3,7
TRIP-01696,DRV-024,TRK-012,2024-07-30,79.4,7.88,0,1,53.5,24
TRIP-01697,DRV-001,TRK-005,2024-10-08,47.5,3.74,1,1,69.0,28
TRIP-01698,DRV-021,TRK-013,2024-03-05,87.2,6.31,1,2,56.9,32
TRIP-01699,DRV-012,TRK-010,2024-05-13,150.9,10.16,5,2,59.0,20
TRIP-01700,DRV-018,TRK-014,2024-07-23,147.5,11.83,4,0,54.1,28
TRIP-01701,DRV-005,TRK-002,2024-11-20,155.7,12.03,7,4,63.3,25
TRIP-01702,DRV-024,TRK-013,2024-02-13,171.2,12.73,4,2,57.0,33
TRIP-01703,DRV-022,TRK-012,2024-08-22,18.0,1.97,0,0,44.9,16
TRIP-01704,DRV-020,TRK-013,2024-08-14,111.9,9.02,4,1,52.2,38
TRIP-01705,DRV-021,TRK-013,2024-02-06,118.1,7.91,3,0,60.8,22
TRIP-01706,DRV-023,TRK-015,2024-05-26,73.4,7.55,0,1,68.5,19
TRIP-01707,DRV-021,TRK-013,2024-10-13,156.9,10.43,1,4,57.0,23
TRIP-01708,DRV-007,TRK-003,2024-03-22,107.5,11.03,8,5,62.6,43
TRIP-01709,DRV-021,TRK-011,2024-06-11,150.1,11.65,6,3,64.7,33
TRIP-01710,DRV-017,TRK-008,2024-12-05,143.2,13.74,2,4,57.4,19
TRIP-01711,DRV-023,TRK-015,2024-10-04,165.4,18.34,2,0,67.0,12
TRIP-01712,DRV-005,TRK-001,2024-07-06,93.8,6.18,2,2,65.9,13
TRIP-01713,DRV-025,TRK-014,2024-09-26,178.6,15.72,1,5,58.6,21
TRIP-01714,DRV-008,TRK-003,2024-06-09,80.0,9.73,2,0,59.1,7
TRIP-01715,DRV-025,TRK-011,2024-06-28,59.1,5.05,3,2,61.3,21
TRIP-01716,DRV-012,TRK-010,2024-07-21,78.6,4.78,0,0,45.0,29
TRIP-01717,DRV-023,TRK-012,2024-12-03,18.0,1.87,0,1,57.4,12
TRIP-01718,DRV-020,TRK-013,2024-12-02,34.3,2.84,0,1,51.9,30
TRIP-01719,DRV-003,TRK-005,2024-05-30,95.9,7.95,3,0,70.9,33
TRIP-01720,DRV-025,TRK-014,2024-01-21,117.4,10.71,2,1,60.9,21
TRIP-01721,DRV-003,TRK-005,2024-01-28,129.0,11.28,4,2,67.6,35
TRIP-01722,DRV-018,TRK-015,2024-01-06,110.9,12.49,1,1,67.7,35
TRIP-01723,DRV-018,TRK-012,2024-12-21,96.7,9.96,2,0,57.0,10
TRIP-01724,DRV-002,TRK-002,2024-09-11,169.3,14.72,6,2,75.7,0
TRIP-01725,DRV-018,TRK-012,2024-04-23,106.3,11.53,1,2,54.9,19
TRIP-01726,DRV-001,TRK-005,2024-02-04,58.7,5.0,0,2,73.4,22
TRIP-01727,DRV-016,TRK-009,2024-12-24,18.0,1.54,1,0,67.4,14
TRIP-01728,DRV-020,TRK-011,2024-08-29,148.0,12.35,5,7,66.9,30
TRIP-01729,DRV-004,TRK-002,2024-09-05,39.9,3.38,2,1,73.7,13
TRIP-01730,DRV-019,TRK-012,2024-02-10,108.8,11.9,1,5,53.3,26
TRIP-01731,DRV-012,TRK-006,2024-07-07,197.2,21.48,5,5,68.2,19
TRIP-01732,DRV-010,TRK-008,2024-12-23,124.2,10.01,5,1,61.3,14
TRIP-01733,DRV-021,TRK-013,2024-07-13,145.9,10.5,0,1,56.6,21
TRIP-01734,DRV-009,TRK-002,2024-08-23,39.7,3.0,3,0,63.2,39
TRIP-01735,DRV-017,TRK-007,2024-02-19,106.1,8.34,1,1,62.4,14
TRIP-01736,DRV-006,TRK-002,2024-04-17,141.0,10.88,7,2,65.7,26
TRIP-01737,DRV-018,TRK-014,2024-04-05,127.9,9.86,1,1,62.4,25
TRIP-01738,DRV-025,TRK-014,2024-02-07,184.6,16.95,7,4,53.1,21
TRIP-01739,DRV-008,TRK-002,2024-11-20,182.8,14.98,8,2,67.5,19
TRIP-01740,DRV-010,TRK-008,2024-07-01,18.0,1.39,0,1,57.7,15
TRIP-01741,DRV-018,TRK-015,2024-03-15,53.7,5.95,1,0,73.3,39
TRIP-01742,DRV-009,TRK-004,2024-08-03,210.2,15.18,8,11,79.4,22
TRIP-01743,DRV-024,TRK-012,2024-10-09,64.8,7.05,1,0,61.2,32
TRIP-01744,DRV-010,TRK-010,2024-10-26,192.1,10.83,6,0,61.6,18
TRIP-01745,DRV-001,TRK-005,2024-05-20,120.2,9.71,0,3,69.9,7
TRIP-01746,DRV-022,TRK-015,2024-09-05,131.1,17.28,7,7,75.2,22
TRIP-01747,DRV-009,TRK-002,2024-06-19,118.6,9.38,5,1,61.1,18
TRIP-01748,DRV-014,TRK-006,2024-04-28,177.2,20.38,6,2,62.5,29
TRIP-01749,DRV-001,TRK-005,2024-05-29,229.7,17.63,2,3,75.8,16
TRIP-01750,DRV-024,TRK-014,2024-05-05,18.0,1.64,1,1,62.4,2
TRIP-01751,DRV-003,TRK-002,2024-10-10,152.8,12.84,5,5,74.9,25
TRIP-01752,DRV-002,TRK-002,2024-11-11,255.4,19.44,2,3,74.0,15
TRIP-01753,DRV-019,TRK-014,2024-08-15,18.0,1.6,1,0,50.4,17
TRIP-01754,DRV-009,TRK-005,2024-10-02,136.9,11.11,2,4,69.4,14
TRIP-01755,DRV-020,TRK-014,2024-12-17,109.5,9.46,2,3,49.5,36
TRIP-01756,DRV-021,TRK-012,2024-05-31,136.7,12.9,2,1,52.2,14
TRIP-01757,DRV-021,TRK-013,2024-05-31,18.0,1.26,1,0,58.6,29
TRIP-01758,DRV-022,TRK-013,2024-08-26,179.3,13.59,3,3,58.4,23
TRIP-01759,DRV-023,TRK-015,2024-10-28,41.2,4.75,0,1,78.2,17
TRIP-01760,DRV-022,TRK-014,2024-04-15,136.5,11.52,3,3,60.5,17
TRIP-01761,DRV-016,TRK-008,2024-11-19,96.0,7.49,3,3,65.1,26
TRIP-01762,DRV-002,TRK-002,2024-03-24,77.3,5.94,2,3,68.6,16
TRIP-01763,DRV-006,TRK-005,2024-07-11,246.1,18.16,9,3,70.1,17
TRIP-01764,DRV-007,TRK-005,2024-05-30,167.6,13.15,4,4,78.9,22
TRIP-01765,DRV-025,TRK-011,2024-08-06,178.2,15.67,5,4,56.8,23
TRIP-01766,DRV-021,TRK-014,2024-08-30,125.4,9.81,2,2,52.2,36
TRIP-01767,DRV-021,TRK-012,2024-02-10,134.7,12.83,3,3,56.8,8
TRIP-01768,DRV-014,TRK-009,2024-04-08,137.5,13.06,3,2,80.1,23
TRIP-01769,DRV-002,TRK-004,2024-09-05,61.4,4.47,0,1,69.5,20
TRIP-01770,DRV-010,TRK-009,2024-06-29,117.1,11.0,3,2,61.8,25
TRIP-01771,DRV-019,TRK-014,2024-04-21,245.9,20.37,4,12,55.2,20
TRIP-01772,DRV-007,TRK-002,2024-11-28,116.1,9.51,4,4,71.9,19
TRIP-01773,DRV-024,TRK-014,2024-06-01,228.5,20.32,6,6,54.9,23
TRIP-01774,DRV-007,TRK-002,2024-07-07,74.5,5.33,2,4,58.9,9
TRIP-01775,DRV-025,TRK-014,2024-03-15,54.5,4.68,3,1,58.3,33
TRIP-01776,DRV-018,TRK-012,2024-06-23,18.0,1.65,1,0,53.7,15
TRIP-01777,DRV-001,TRK-004,2024-02-23,135.1,9.84,1,1,77.1,16
TRIP-01778,DRV-012,TRK-010,2024-05-08,80.4,5.13,3,3,55.1,15
TRIP-01779,DRV-002,TRK-005,2024-05-20,152.1,11.5,7,4,63.9,30
TRIP-01780,DRV-017,TRK-008,2024-03-26,143.4,12.41,4,2,69.7,11
TRIP-01781,DRV-007,TRK-003,2024-02-16,33.8,3.59,0,1,67.3,17
TRIP-01782,DRV-023,TRK-011,2024-07-19,157.5,12.18,3,3,64.8,26
TRIP-01783,DRV-011,TRK-008,2024-01-05,148.5,12.98,4,3,59.0,10
TRIP-01784,DRV-018,TRK-012,2024-04-14,99.3,10.06,4,4,59.7,24
TRIP-01785,DRV-004,TRK-005,2024-08-04,192.2,14.61,4,5,69.0,12
TRIP-01786,DRV-004,TRK-002,2024-07-12,114.4,9.05,6,1,72.2,12
TRIP-01787,DRV-008,TRK-005,2024-02-03,218.4,18.4,4,11,67.0,25
TRIP-01788,DRV-014,TRK-009,2024-03-23,130.7,14.07,4,1,70.0,26
TRIP-01789,DRV-018,TRK-013,2024-06-16,191.2,13.21,3,1,69.6,20
TRIP-01790,DRV-011,TRK-008,2024-04-19,95.9,8.84,1,2,65.9,26
TRIP-01791,DRV-022,TRK-013,2024-12-02,129.8,10.64,5,3,56.2,24
TRIP-01792,DRV-018,TRK-011,2024-04-01,146.1,11.27,0,2,72.6,16
TRIP-01793,DRV-012,TRK-008,2024-10-29,92.0,8.31,3,2,52.7,29
TRIP-01794,DRV-006,TRK-003,2024-02-14,123.7,13.24,2,2,52.4,17
TRIP-01795,DRV-010,TRK-006,2024-03-10,135.9,14.45,3,1,59.1,23
TRIP-01796,DRV-013,TRK-008,2024-06-24,161.8,16.23,5,5,59.5,15
TRIP-01797,DRV-020,TRK-014,2024-08-06,18.0,1.52,0,1,53.3,25
TRIP-01798,DRV-007,TRK-002,2024-01-04,153.8,11.45,7,4,65.7,43
TRIP-01799,DRV-002,TRK-005,2024-10-12,79.9,6.37,3,2,66.1,6
TRIP-01800,DRV-005,TRK-003,2024-11-10,195.1,22.02,10,4,67.7,16
TRIP-01801,DRV-003,TRK-004,2024-08-10,111.1,8.53,5,3,73.1,39
TRIP-01802,DRV-004,TRK-003,2024-12-05,189.0,20.51,5,0,59.6,17
TRIP-01803,DRV-016,TRK-009,2024-05-01,171.9,15.54,5,4,74.1,19
TRIP-01804,DRV-023,TRK-014,2024-09-26,240.3,16.89,1,2,50.8,13
TRIP-01805,DRV-007,TRK-003,2024-08-21,80.1,8.09,1,2,59.9,22
TRIP-01806,DRV-020,TRK-014,2024-12-11,119.5,11.2,2,1,63.1,9
TRIP-01807,DRV-002,TRK-005,2024-11-03,105.4,8.36,5,2,64.3,17
TRIP-01808,DRV-015,TRK-007,2024-02-02,124.8,8.95,2,1,59.8,27
TRIP-01809,DRV-001,TRK-004,2024-07-26,116.6,8.95,1,0,74.2,11
TRIP-01810,DRV-019,TRK-015,2024-02-22,99.0,11.94,1,2,75.2,10
TRIP-01811,DRV-007,TRK-002,2024-01-28,76.4,5.84,1,4,66.7,25
TRIP-01812,DRV-013,TRK-010,2024-01-19,98.2,7.38,0,1,58.2,8
TRIP-01813,DRV-011,TRK-008,2024-07-12,153.8,13.31,3,2,69.0,35
TRIP-01814,DRV-023,TRK-012,2024-05-03,130.0,12.73,4,1,66.2,12
TRIP-01815,DRV-007,TRK-005,2024-11-29,75.6,6.11,0,3,68.5,45
TRIP-01816,DRV-023,TRK-011,2024-01-27,223.5,15.91,3,0,59.3,10
TRIP-01817,DRV-001,TRK-004,2024-10-02,18.0,1.25,0,1,84.7,24
TRIP-01818,DRV-014,TRK-008,2024-08-03,88.4,7.44,1,3,61.9,24
TRIP-01819,DRV-025,TRK-013,2024-04-24,93.1,6.85,4,1,58.5,25
TRIP-01820,DRV-025,TRK-014,2024-05-27,213.7,18.0,5,8,57.3,33
TRIP-01821,DRV-013,TRK-008,2024-05-09,116.7,10.43,3,5,64.9,25
TRIP-01822,DRV-006,TRK-003,2024-06-15,129.5,12.78,3,0,56.0,31
TRIP-01823,DRV-009,TRK-005,2024-01-25,36.5,3.04,0,1,66.2,25
TRIP-01824,DRV-024,TRK-015,2024-12-03,157.8,18.7,3,4,64.7,15
TRIP-01825,DRV-007,TRK-004,2024-05-23,136.8,10.46,5,1,71.1,27
TRIP-01826,DRV-003,TRK-005,2024-09-17,73.8,6.09,5,2,65.8,12
TRIP-01827,DRV-007,TRK-005,2024-11-22,198.9,14.74,8,5,63.8,28
TRIP-01828,DRV-011,TRK-010,2024-08-12,72.6,5.17,1,0,65.1,26
TRIP-01829,DRV-005,TRK-004,2024-10-26,152.4,10.24,6,6,62.9,23
TRIP-01830,DRV-021,TRK-015,2024-02-09,226.9,24.98,6,5,64.1,17
TRIP-01831,DRV-011,TRK-010,2024-06-03,18.0,1.28,1,2,52.8,23
TRIP-01832,DRV-019,TRK-014,2024-02-09,98.5,8.75,3,1,56.7,12
TRIP-01833,DRV-014,TRK-009,2024-12-19,94.6,9.26,2,2,85.2,29
TRIP-01834,DRV-003,TRK-005,2024-03-09,153.9,12.73,3,2,65.0,23
TRIP-01835,DRV-016,TRK-010,2024-09-19,179.1,10.91,3,5,62.8,7
TRIP-01836,DRV-003,TRK-005,2024-04-21,105.0,8.33,3,2,56.9,24
TRIP-01837,DRV-016,TRK-008,2024-03-07,47.0,3.53,0,1,56.4,10
TRIP-01838,DRV-006,TRK-003,2024-06-14,87.3,9.12,1,1,59.2,20
TRIP-01839,DRV-023,TRK-014,2024-01-04,64.1,4.89,1,1,54.5,19
TRIP-01840,DRV-019,TRK-014,2024-03-19,131.9,11.52,3,4,52.8,20
TRIP-01841,DRV-002,TRK-005,2024-09-01,137.0,10.62,2,2,64.4,20
TRIP-01842,DRV-010,TRK-008,2024-11-16,29.8,2.34,0,0,58.8,1
TRIP-01843,DRV-014,TRK-007,2024-02-22,126.8,9.89,3,3,62.1,30
TRIP-01844,DRV-017,TRK-009,2024-01-14,112.3,12.19,7,1,70.6,28
TRIP-01845,DRV-006,TRK-003,2024-06-21,64.8,7.03,2,1,63.2,30
TRIP-01846,DRV-014,TRK-008,2024-10-14,116.8,10.51,4,2,50.6,31
TRIP-01847,DRV-019,TRK-013,2024-09-18,158.7,11.34,1,3,58.2,17
TRIP-01848,DRV-012,TRK-008,2024-12-24,63.8,5.34,2,3,59.8,26
TRIP-01849,DRV-002,TRK-005,2024-02-04,162.3,13.2,3,5,53.9,35
TRIP-01850,DRV-003,TRK-003,2024-09-21,215.2,23.8,9,5,62.8,33
TRIP-01851,DRV-007,TRK-005,2024-11-04,185.3,13.55,7,8,67.8,15
TRIP-01852,DRV-017,TRK-008,2024-07-15,170.8,14.59,4,4,64.1,20
